 (max(min(min(9 - ((v3*8)/46), (((v2 - v3)*8) + -28)/46), (0 + (((min((max(((v4 + v5)*65)/2048, 61) - ((v6/4)*17)) - min(((v5*65) + 1)/2048, 0), 15)*8) + 63)/46)) - 1) + 1, min(max((50 - (v3*8))/46, 0), (((min((max(((v4 + v5)*65)/2048, 61) - ((v6/4)*17)) - min(((v5*65) + 1)/2048, 0), 15)*8) + 63)/46) + 0)) <= min(max((50 - (v3*8))/46, 0), (((min((max(((v4 + v5)*65)/2048, 61) - ((v6/4)*17)) - min(((v5*65) + 1)/2048, 0), 15)*8) + 63)/46) + 0));0
 (((min((v0*65) + 60, v1) - (v2*14)) - (v0*65)) == ((min((v0*65) + 60, v1) - (v2*14)) - (v0*65)));1
 (((((((uint1)1 && (((((((((v0*4) + v1)*2) + v2)*4) + -2) + 0) + -5) <= ((-2 + (((((v0*4) + v1)*2) + v2)*4)) + -5))) && (((((((((v0*4) + v1)*2) + v2)*4) + ((5 + -2) - 1)) + 3) + -5) >= ((((5 + -2) - 1) + ((((((v0*4) + v1)*2) + v2)*4) + 3)) + -5))) && (((v3 + v4) % 8) <= ((v3 + v4) % 8))) && (((v3 + v4) % 8) >= ((v3 + v4) % 8))) && (v5 <= v5)) && (v5 >= v5));1
 (max((v0 + v1)*32, ((min((v0 + v1)*4, ((((v2 + v3) + 531)/32)*4) + 3)*8) + v4) + 29) == max((v0 + v1)*32, ((min((v0 + v1)*4, ((((v2 + v3) + 531)/32)*4) + 3)*8) + v4) + 29));1
 ((((v0 + -502)/128) - ((min(v1*128, 256009) + -10)/128)) == (((v0 + -502)/128) - ((min(v1*128, 256009) + -10)/128)));1
 (((((((uint1)1 && (((0 + (min(v0, 5) + v1)) + -7) <= ((0 + (min(v0, 5) + v1)) + -7))) && (((3 + (((((max(v0, 5) + 18)/16)*16) + (min(v0, 5) + v1)) + -4)) + -7) >= ((3 + (((((max(v0, 5) + 18)/16)*16) + (min(v0, 5) + v1)) + -4)) + -7))) && ((((v2*9) + v3) + 9) <= (-9 + ((v2*9) + v3)))) && ((((v2*9) + v3) + 17) >= (9 + (((v2*9) + v3) + 8)))) && (0 <= 0)) && (0 >= 0));0
 (((((((uint1)1 && ((0 + ((v0*252) + v1)) <= ((v0*252) + v1))) && ((15 + (((v0*252) + v1) + 240)) >= (((v0*252) + v1) + 503))) && ((((((((v2*8) + v3)*2) + 0)*4) + 0) + 1) <= ((((v2*8) + v3)*8) + 1))) && ((((((((v2*8) + v3)*2) + ((max(v2*8, 117)*-2) + 249))*4) + 3) + 1) >= (((min(v2*8, 117) + v3)*8) + 64))) && (0 <= 0)) && (19 >= ((20 + 0) - 1)));0
 (((((v0 % ((v1 + 65)/64))*64)/4)*4) == ((v0 % ((v1 + 65)/64))*64));1
 ((v0 - ((v1*3) + (v2*4))) == (v0 - ((v1*3) + (v2*4))));1
 (((((((uint1)1 && (((-66 + v0) + 62) <= (((0 + v0) + max(-66, 0)) + -4))) && (((2 + v0) + 62) >= (((((67 + 0) - 1) + v0) + 2) + -4))) && ((((v1 + v2) + 0) + -4) <= (((v1 + v2) + 0) + -4))) && ((((v1 + v2) + ((3 + 0) - 1)) + -4) >= (((v1 + v2) + ((3 + 0) - 1)) + -4))) && ((((((v3 % 2)*5) + v4)*4) + 0) <= ((((v3 % 2)*5) + v4)*4))) && ((((((v3 % 2)*5) + v4)*4) + 3) >= (((((v3 % 2)*5) + v4)*4) + 3)));1
 ((((min(max(min((v5*8) + (v4/16), min(((v3 + v4) + -113)/16, 122))*4, -11)*4, (max(min((v5*8) + (v4/16), min(((v3 + v4) + -113)/16, 122))*4, max(min(min((v5*8) + (v4/16), ((v3 + v4) + -113)/16)*4, 483), -16) + 12)*4) + 45)*-1)/4)*4) == (min(max(min((v5*8) + (v4/16), min(((v3 + v4) + -113)/16, 122))*4, -11)*4, (max(min((v5*8) + (v4/16), min(((v3 + v4) + -113)/16, 122))*4, max(min(min((v5*8) + (v4/16), ((v3 + v4) + -113)/16)*4, 483), -16) + 12)*4) + 45)*-1));0
 (min((v0*12) + v1, v2 + 21) == min((v0*12) + v1, v2 + 21));1
 (((v0*16) + (((v1 + v2)/8) + (v3*32))) == ((v0*16) + (((v1 + v2)/8) + (v3*32))));1
 ((v0 + 5) < min(max(v1*8, (v0 + 1) + 60) + -55, v0 + 1));0
 ((((max(min(min(((v0 + v1) + 499)/500, 3)*8, 22), -7) - max(min((v1/500)*8, 36), 5))*64) + 3231) >= 0);1
 ((max(v0, -2)*8) == (((max(v0, -2)*8) + ((max(v0, -2)*-8) + 8)) - 1));0
 (((((((uint1)1 && (((v0*4) + v1) <= ((v0*4) + v1))) && (((v0*4) + v1) >= ((v0*4) + v1))) && ((((0 + v2)*4) + 0) <= (v2*4))) && ((((15 + v2)*4) + 3) >= ((v2*4) + 63))) && (v3 <= v3)) && (v3 >= v3));1
 (min((v0/2) + (((min((v1*504) + 503, v2) + 8)/6)*6), v3 + 3) == min((v0/2) + (((min((v1*504) + 503, v2) + 8)/6)*6), v3 + 3));1
 ((v0 - max(min(((v1 + v2) + 23)/8, 249), 0)) == (v0 - max(min(((v1 + v2) + 23)/8, 249), 0)));1
 (max(min(min(min(min(min((((v0 + v1)/4) - v4) + 9, (((v0 + v1)/4) - v4) + 9), ((((v2 + v3) + -1)/4) - v4) + 10), (((v0 + v1) + 39)/4) - v4), (((v0 + v1) + 39)/4) - v4), (0 + 255) - 1) + 1, min(max((((v1 + 39)/4) - v4) + 1, 0), 255 + 0)) <= min(max((((v1 + 39)/4) - v4) + 1, 0), 255 + 0));0
 ((max(v0*4, 43) + (v1*2)) == (max(v0*4, 43) + (v1*2)));1
 (min(max(max(((v0 - v1) + 3)/4, min(min(((25 - v1)/4) + (v2*2), (((v3 + v0) - v1)/4) + -1), ((min((v2*8) + 26, v3 + v0) - v1) + -1)/4) + 1), 0), v4) == min(max(max(((v0 - v1) + 3)/4, min(min(((25 - v1)/4) + (v2*2), (((v3 + v0) - v1)/4) + -1), ((min((v2*8) + 26, v3 + v0) - v1) + -1)/4) + 1), 0), v4));1
 ((((max(((v0 + v1) + -1)/8, 249) - (v2*16)) - (v3*4)) - min(v1/8, 0)) == (((max(((v0 + v1) + -1)/8, 249) - (v2*16)) - (v3*4)) - min(v1/8, 0)));1
 (((v0*675) + ((v1/4)*4)) == ((v0*675) + ((v1/4)*4)));1
 (((v0*112) + (v1*223)) == ((v0*112) + (v1*223)));1
 (((max(min((v1*-504) + ((max((v2 + -8)/504, 0)*-504) + v2), 504), 0)/8)*8) == max(min((v1*-504) + ((max((v2 + -8)/504, 0)*-504) + v2), 504), 0));0
 ((((((v0 + v1) + 31)/32)*32) - (v2*3)) == (((((v0 + v1) + 31)/32)*32) - (v2*3)));1
 (((((((uint1)1 && (((0 + v0) + -4) <= ((0 + v0) + -4))) && (((((21 + 0) - 1) + v0) + -4) >= ((((21 + 0) - 1) + v0) + -4))) && (((v1 + v2) + 4) <= ((v1 + v2) + 4))) && (((v1 + v2) + 4) >= ((v1 + v2) + 4))) && (((v3*4) + 0) <= ((v3*4) + 0))) && (((v3*4) + 3) >= ((v3*4) + ((4 + 0) - 1))));1
 (((max(v0*4, -6) + v1) + -489) == ((((max(v0*4, -6) + v1) + -489) + (min(v0*4, -6) + 10)) - 1));0
 (min(v0*4, ((v1*52) + (min(v2*28, 24) + ((v3/32)*4))) + 19) == min(v0*4, ((v1*52) + (min(v2*28, 24) + ((v3/32)*4))) + 19));1
 (min(((v0 + v1) + -1)/8, ((v2*64) + (min(v3*40, 34) + (v1/8))) + 29) == min(((v0 + v1) + -1)/8, ((v2*64) + (min(v3*40, 34) + (v1/8))) + 29));1
 (max(min(max(((v0 - (v1/4)) + 507)/4, 0), (v2 + 495)/4), ((min(v3/4, (v4 + v0) + 12) - (v1/4))/4) + 123) == max(min(max(((v0 - (v1/4)) + 507)/4, 0), (v2 + 495)/4), ((min(v3/4, (v4 + v0) + 12) - (v1/4))/4) + 123));1
 ((min((((v0 + v1) + 132)/8)*8, ((((v0 + v1)/8) + (v2*5))*8) + 99) + (v3*8)) == (min((((v0 + v1) + 132)/8)*8, ((((v0 + v1)/8) + (v2*5))*8) + 99) + (v3*8)));1
 ((-24 - (max((min(((((v0 + v1)/250)*2) + v2)*4, ((((v0 + v1) + 251)/250)*8) + 5) - (v2*4)) - (((v0 + v1)/250)*8), -3)*8)) == 3);0
 (min((min(((((min(v0*16, v1 + -16) + v2) % 4) + 15)/4) - (v3*2), 4 - max(v3*2, 3)) + v4) - max((v3*2) - ((((min(v0*16, v1 + -16) + v2) % 4) + 15)/4), 0), v5) == min((min(((((min(v0*16, v1 + -16) + v2) % 4) + 15)/4) - (v3*2), 4 - max(v3*2, 3)) + v4) - max((v3*2) - ((((min(v0*16, v1 + -16) + v2) % 4) + 15)/4), 0), v5));1
 (max(v0*2, ((v1*2) + v2) + 6) == max(v0*2, ((v1*2) + v2) + 6));1
 (((max(min(v0, 124), 0)*2) + 2) <= (max(min(v0, 124), 0)*2));0
 (((((v0 + v1) + 255)/4) - ((v2*4) + v3)) == ((((v0 + v1) + 255)/4) - ((v2*4) + v3)));1
 ((max(min((v0*255) + v1, 1245), 246) - (max(min((v0*255) + v1, 1499), 500) + (((v2*8) + v3)*4))) == (max(min((v0*255) + v1, 1245), 246) - (max(min((v0*255) + v1, 1499), 500) + (((v2*8) + v3)*4))));1
 (((((((uint1)1 && (((((min(v5, 4) + v6)/4)*4) + -9) <= (((((((min(v5, 4) + v6)/4) + 0)*4) + 0) + -5) + -4))) && ((((((min(v5, 4) + v6)/4) + v7)*4) + 3) >= (((((((min(v5, 4) + v6)/4) + (v7 + 1))*4) + 3) + 0) + -4))) && ((((0*4) + ((((min(v3*63, 62) + v4)/4)*4) + (v2*17))) + 0) <= ((v2*17) + (((min(v3*63, 62) + v4)/4)*4)))) && ((((4*4) + ((((min(v3*63, 62) + v4)/4)*4) + (v2*17))) + 3) >= (((v2*17) + (((min(v3*63, 62) + v4)/4)*4)) + 16))) && (v8 <= v8)) && (v8 >= v8));0
 (min(((v0*32) + v1) + 191, v2) == min(((v0*32) + v1) + 191, v2));1
 ((max(min((v0/500)*8, 36), 5) + (v1*2)) == (max(min((v0/500)*8, 36), 5) + (v1*2)));1
 ((min(((min(v0, 668) + v1) + 25)/63, (((v0 + v1) + -1)/63) - (v2*12)) - ((((min(v0, 668) + v1) + -731)/63) + (v3*4))) == (min(((min(v0, 668) + v1) + 25)/63, (((v0 + v1) + -1)/63) - (v2*12)) - ((((min(v0, 668) + v1) + -731)/63) + (v3*4))));1
 (max(min(min((((v1 + v2) - (max(min(v4/4, 499), 0)*4)) + -13)/16, ((min(max(min(((v3 + v4) + -1)/4, 499), 0)*4, (v1 + v2) + 8) - (max(min(v4/4, 499), 0)*4)) + -6)/16), (0 + ((v5 + 6)/4)) - 1) + 1, min(max(((v2 - (max(min(v4/4, 499), 0)*4)) + 18)/16, 0), ((v5 + 6)/4) + 0)) <= min(max(((v2 - (max(min(v4/4, 499), 0)*4)) + 18)/16, 0), ((v5 + 6)/4) + 0));0
 ((max(max(min(v0/4, 500)*4, 1) - max(min((((v1 + v0) + 3)/4)*4, 1995), -4), (max(min((((v1 + v0) + 3)/4)*4, 1995), -4) - max(min(v0/4, 500)*4, 1)) + 511) + -506) >= 0);0
 (((v0*8) + 3) < (max(v1*8, ((v0 + 1)*8) + 57) + -61));1
 (max(500 - max(((v0*4) + v1)*2, 497), -6 - max(min((v0*4) + v1, -3)*2, -9)) == max(500 - max(((v0*4) + v1)*2, 497), -6 - max(min((v0*4) + v1, -3)*2, -9)));1
 (((min(min((v3*64) + (((v2 + min(((v4 + v5)*1000) + 1000, v6))/4) + -187), ((v2 + min(((v4 + v5)*1000) + 1000, v6)) + -1)/4)*4, (v3*256) + ((((v2 + min(((v4 + v5)*1000) + 1000, v6))/4)*4) + -738))/4)*4) == min(min((v3*64) + (((v2 + min(((v4 + v5)*1000) + 1000, v6))/4) + -187), ((v2 + min(((v4 + v5)*1000) + 1000, v6)) + -1)/4)*4, (v3*256) + ((((v2 + min(((v4 + v5)*1000) + 1000, v6))/4)*4) + -738)));0
 (((v0 + 505)/503) != 0);0
 (((((((uint1)1 && ((0 + v0) <= (0 + v0))) && ((3 + v0) >= (((4 + 0) - 1) + v0))) && (0 <= 0)) && (0 >= 0)) && (v1 <= v1)) && (v1 >= v1));1
 (max(min(min((v1 + v2) + -1, (v1 + v2) + 4), ((v4*4) + ((min(v3, 2)*4) + 4)) - 1) + 1, min(max(v2 + 5, v4*4), ((min(v3, 2)*4) + 4) + (v4*4))) <= min(max(v2 + 5, v4*4), ((min(v3, 2)*4) + 4) + (v4*4)));0
 (min(((v0 + v1) + 21)/2, v2 + 98) == min(((v0 + v1) + 21)/2, v2 + 98));1
 (((((((((v0 + v1)/63)*2) + v2)*4)/4) - v2) - (((v0 + v1)/63)*2)) == ((((((((v0 + v1)/63)*2) + v2)*4)/4) - v2) - (((v0 + v1)/63)*2)));1
 (((max(min((v1*-32) + (max(v2 + v3, 1) - min(v3, 1999)), 32), 24)/4)*4) == max(min((v1*-32) + (max(v2 + v3, 1) - min(v3, 1999)), 32), 24));0
 (((min((v0*-16) + 0, -48)/4)*4) == min((v0*-16) + 0, -48));1
 (min(68 - (v0*35), v1 - ((v0*35) + ((v2*69) + v3))) == min(68 - (v0*35), v1 - ((v0*35) + ((v2*69) + v3))));1
 (max(min(249, (v2 + (min(v1*63, -9) + 72)) - 1) + 1, min(max(0, v2), (min(v1*63, -9) + 72) + v2)) <= min(max(0, v2), (min(v1*63, -9) + 72) + v2));0
 (((((((uint1)1 && (max(v0 + 5, v1) <= (v0 + 0))) && ((v0 + 5) >= (v0 + 5))) && (((((0*4) + (v2*8)) + 0) + -29) <= ((((((((max(-1, 0)*8) + v2)*2) + 0)*4) + 0) + 0) + -29))) && ((((((((((v3 - v2) + 4)/8)*16) + 17)*4) + max(v2*8, ((((((v3 - v2) + 4)/8)*8) + v2)*8) + 5)) + 3) + -29) >= (((((((((((v3 - v2) + 4)/8)*8) + v2)*2) + 15)*4) + 3) + 5) + -29))) && (v4 <= v4)) && (v4 >= v4));0
 (((v0 % 63) + 1125) >= 0);1
 (min(max(min(v0*2, 247), -2) + 4, v1) == min(max(min(v0*2, 247), -2) + 4, v1));1
 (((((((uint1)1 && ((((v0*4) + v1) + 0) <= (((v0*4) + 0) + v1))) && ((((v0*4) + v1) + 3) >= (((v0*4) + ((4 + 0) - 1)) + v1))) && ((min(v2*8, 118) + v3) <= ((min(v2*8, 118) + 0) + v3))) && (((min(v2*8, 118) + v3) + 7) >= ((min(v2*8, 118) + ((8 + 0) - 1)) + v3))) && (0 <= 0)) && (0 >= 0));1
 (max(min(min(min((((v4 + v5) - max(min((((v1*16) + v2)*4) + v3, 1999), 0))/4) + -1, (min(max(min((((v1*16) + v2)*4) + v3, 1996), -3), (v4 + v5) + -1) - max(min((((v1*16) + v2)*4) + v3, 1999), 0))/4), (max(min((((v1*16) + v2)*4) + v3, 1996), -3) - max(min((((v1*16) + v2)*4) + v3, 1999), 0))/4), (0 + ((v6 + 7)/4)) - 1) + 1, min(max(((v5 - max(min((((v1*16) + v2)*4) + v3, 1999), 0)) + 3)/4, 0), ((v6 + 7)/4) + 0)) <= min(max(((v5 - max(min((((v1*16) + v2)*4) + v3, 1999), 0)) + 3)/4, 0), ((v6 + 7)/4) + 0));0
 (min(max(v0 + -2, v1), ((v2 - v3) + v0) + 2) == min(max(v0 + -2, v1), ((v2 - v3) + v0) + 2));1
 (max(min((936 - v0)/64, (0 + 2) - 1) + 1, min(max(0 - (v0/64), 0), 2 + 0)) <= min(max(0 - (v0/64), 0), 2 + 0));0
 (((v0*2) + -4) == ((((v0*2) + -4) + ((min((max(min(v1, 990), -9) - (v2*16)) - max(min(v3, 999), 0), 4)*2) + 24)) - 1));0
 ((min(v0 + 119, v1) - ((v2*4) + v0)) == (min(v0 + 119, v1) - ((v2*4) + v0)));1
 (min((((v0 + v1) + 135)/8)*8, ((((((v0 + v1) % 8) + 135)/8) + ((v0 + v1)/8))*8) + 2) == min((((v0 + v1) + 135)/8)*8, ((((((v0 + v1) % 8) + 135)/8) + ((v0 + v1)/8))*8) + 2));1
 (((((((uint1)1 && ((((((v0*2) + v1)*4) + v2) + 0) <= (((((v0*2) + v1)*4) + v2) + 0))) && ((((((v0*2) + v1)*4) + v2) + 3) >= (((((v0*2) + v1)*4) + v2) + ((4 + 0) - 1)))) && ((v3/4) <= ((0 + v3)/4))) && (((v3 + 3)/4) >= ((((4 + 0) - 1) + v3)/4))) && (v4 <= v4)) && (v4 >= v4));1
 ((max(min(((v0 + v1) + -1)/16, 124), 0) - ((v2*32) + v3)) == (max(min(((v0 + v1) + -1)/16, 124), 0) - ((v2*32) + v3)));1
 ((((((v0 + v1) + 7)/2) - (v2*24)) - (v1/2)) == (((((v0 + v1) + 7)/2) - (v2*24)) - (v1/2)));1
 (((((((uint1)1 && (0 <= 0)) && ((32 - 1) >= (32 - 1))) && (((((0*4) + ((v0*4) + ((v1*32) + v2))) + 0) + -10) <= (((v0*4) + ((v1*32) + v2)) + -10))) && (((((0*4) + ((v0*4) + ((v1*32) + v2))) + 3) + -10) >= ((((v0*4) + ((v1*32) + v2)) + 3) + -10))) && (v3 <= v3)) && (v3 >= v3));1
 ((max(min(v0*2, 499), 0) + (v1*3)) == (max(min(v0*2, 499), 0) + (v1*3)));1
 (max(min(501 - v0, (0 + 254) - 1) + 1, min(max(2 - v0, 0), 254 + 0)) <= min(max(2 - v0, 0), 254 + 0));0
 ((max(v0 - v1, (v1 - v0) + 1033) + -1023) >= 0);0
 (((((((uint1)1 && (v0 <= v0)) && (v0 >= v0)) && ((0 + (((v1/8) + (v2*4)) + -9)) <= ((0 + ((v1/8) + (v2*4))) + -9))) && ((3 + ((v1/8) + (v2*4))) >= ((((4 + 0) - 1) + ((v1/8) + (v2*4))) + ((10 + -9) - 1)))) && (0 <= 0)) && (0 >= 0));1
 (min(max(((v0 + 19)/4) - ((v1 % 8)*66), -1), (max((v1 % 8)*33, 225)*-2) + 516) == min(max(((v0 + 19)/4) - ((v1 % 8)*66), -1), (max((v1 % 8)*33, 225)*-2) + 516));1
 (((((((uint1)1 && (max(min(((min(v0, 500) + v1) + -500)/136, 14), 0) <= max(min(((min(v0, 500) + v1) + -500)/136, 14), 0))) && ((max(min(((min(v0, 500) + v1) + -500)/136, 14), 0) + v2) >= (((v2 + 1) + max(min(((min(v0, 500) + v1) + -500)/136, 14), 0)) - 1))) && (v3 <= v3)) && (v3 >= v3)) && (((((v4*7) + v5)*4) + 0) <= (((v4*7) + v5)*4))) && (((((v4*7) + v5)*4) + 3) >= ((((v4*7) + v5)*4) + 3)));1
 (max(min(max(((v0 - (v1 + v2)) + 9)/4, 0), ((v3 - v2) + 7)/4), (min(v3 - v2, ((v4 + v0) - (v1 + v2)) + 2)/4) + 1) == max(min(max(((v0 - (v1 + v2)) + 9)/4, 0), ((v3 - v2) + 7)/4), (min(v3 - v2, ((v4 + v0) - (v1 + v2)) + 2)/4) + 1));1
 (min(((v0*64) + 83)/12, max(min(((((((v1 + v2) + 124)/125) - (v2/125))*64) + 71)/12, ((((((v1 + v2) + 124)/125) - (v2/125))*16) + 17)/3), ((((((v1 + v2) + 124)/125) - (v2/125))*64) + 70)/12) + 1) == min(((v0*64) + 83)/12, max(min(((((((v1 + v2) + 124)/125) - (v2/125))*64) + 71)/12, ((((((v1 + v2) + 124)/125) - (v2/125))*16) + 17)/3), ((((((v1 + v2) + 124)/125) - (v2/125))*64) + 70)/12) + 1));1
 (min(max(v0, -3) - min(v0, 249), v1) == min(max(v0, -3) - min(v0, 249), v1));1
 (min(v0 - (v1*28), (max(min(v2, 31), 0)*8) + 8) == min(v0 - (v1*28), (max(min(v2, 31), 0)*8) + 8));1
 ((((v0*8) + 159)/127) != 0);0
 (min((v0*4) + ((v1*36) + (v2 + v3)), (min(v1*36, 32) + (v2 + v3)) + 37) == min((v0*4) + ((v1*36) + (v2 + v3)), (min(v1*36, 32) + (v2 + v3)) + 37));1
 ((max(min(v0/2, 999), 0) + ((v1/8)*32)) == (max(min(v0/2, 999), 0) + ((v1/8)*32)));1
 (((min(max(min((v0*12) + ((v1/63) + 11), min(((v2 + v1) + -1)/63, 31)), 0)*8, ((max(min((v0*12) + (v1/63), 31), 0) + (max(min((v0*12) + ((v1/63) + 11), min(((v2 + v1) + -1)/63, 31)), 0) - max(min((v0*12) + (v1/63), 31), 0)))*8) + 3)/4)*4) == min(max(min((v0*12) + ((v1/63) + 11), min(((v2 + v1) + -1)/63, 31)), 0)*8, ((max(min((v0*12) + (v1/63), 31), 0) + (max(min((v0*12) + ((v1/63) + 11), min(((v2 + v1) + -1)/63, 31)), 0) - max(min((v0*12) + (v1/63), 31), 0)))*8) + 3));1
 (min(((v0 + v1) + -1)/4, v2 + -1) == min(((v0 + v1) + -1)/4, v2 + -1));1
 ((((v0*712)/4)*4) == (v0*712));1
 (((((v0 % (((v1*64) + 196)/68))*68)/4)*4) == ((v0 % (((v1*64) + 196)/68))*68));1
 ((((v0*-176)/16)*16) == (v0*-176));1
 (min(max(v0 + -123, v1), v0 + 8) == min(max(v0 + -123, v1), v0 + 8));1
 (min(max(min((v0/8)*8, 2082), 83) + (v1*4), v2 + 93) == min(max(min((v0/8)*8, 2082), 83) + (v1*4), v2 + 93));1
 (((((((uint1)1 && ((v0 + v1) <= (v0 + v1))) && ((v0 + v1) >= (v0 + v1))) && ((((v2*3) + v3) + v4) <= (((v2*3) + v3) + v4))) && ((((v2*3) + v3) + v4) >= (((v2*3) + v3) + v4))) && ((v5*60) <= (v5*60))) && (((v5*60) + 59) >= ((v5*60) + 59)));1
 ((min(v0*3, 5) + (min(((v1 + v2) + 7)/8, ((v3*128) + (min(v4*36, 97) + (v2/8))) + 30)*8)) == (min(v0*3, 5) + (min(((v1 + v2) + 7)/8, ((v3*128) + (min(v4*36, 97) + (v2/8))) + 30)*8)));1
 (((v0*148) + (v1*32)) == ((v0*148) + (v1*32)));1
 (((((((uint1)1 && (((((0*4) + (((v0*72) + v1) + -4)) + 0) + -1) <= ((0 + ((v0*72) + v1)) + -5))) && (((((0*4) + (((v0*72) + v1) + 68)) + 3) + -1) >= ((((5 + 0) - 1) + (((v0*72) + v1) + 71)) + -5))) && ((max(v2 + 20, v3) + -16) <= (0 + v2))) && ((v2 + 4) >= (((5 + 0) - 1) + v2))) && (0 <= 0)) && (16 >= ((17 + 0) - 1)));0
 ((((v0*250) + ((v1*500) + v2)) + 250) == (((v0*250) + ((v1*500) + v2)) + 250));1
 (((((((uint1)1 && ((((min(v0, 4) + v1) + -4)/500) <= (0 + (((min(v0, 4) + v1) + -4)/500)))) && (((((min(v0, 4) + v1) + 1496)/500) + ((v2/4)*4)) >= (3 + ((((min(v0, 4) + v1) + -4)/500) + ((v2/4)*4))))) && ((v3/500) <= (v3/500))) && (((v3/500) + (((v3 % 500) + 624)/500)) >= (((((v3 % 500) + 1124)/500) + (v3/500)) - 1))) && ((((0*4) + 0) + (v4*142)) <= ((v4*142) + 0))) && ((((3*4) + 3) + ((v4*142) + 128)) >= ((v4*142) + ((142 + 0) - 1))));1
 ((v0 + -12) == (((v0 + -12) + 21) - 1));0
 (((((((uint1)1 && (((v0 + v1) % 8) <= ((v0 + v1) % 8))) && (((v0 + v1) % 8) >= ((v0 + v1) % 8))) && (((((v2*4) + v3) + v4) + 0) <= ((((v2*4) + v3) + 0) + v4))) && (((((v2*4) + v3) + v4) + 3) >= ((((v2*4) + v3) + ((4 + 0) - 1)) + v4))) && (0 <= 0)) && (0 >= 0));1
 (((v0*128) + (((((v1*4) + v2)*2) + ((v3*40) + v4)) - min(((v5 + v6) + 5)/2, ((v0*128) + v4) + 59))) == ((v0*128) + (((((v1*4) + v2)*2) + ((v3*40) + v4)) - min(((v5 + v6) + 5)/2, ((v0*128) + v4) + 59))));1
 (max((min((((v0 + v1) + -1)/500) - (v1/500), v2)*512) + 565, v3) == max((min((((v0 + v1) + -1)/500) - (v1/500), v2)*512) + 565, v3));1
 ((max(max(v0*24, 40) + (v1*16), 53) + (v2*4)) == (max(max(v0*24, 40) + (v1*16), 53) + (v2*4)));1
 (((v0 + 9)/8) <= ((((v0 - 1) + -3)/8) - 1));0
 (max(min(ramp((v0*4) + v1, 1, 4), x4(2000)), x4(1)) == x4(0));0
 (((((((uint1)1 && (v0 <= (((0*4) + v0) + 0))) && ((v0 + 7) >= (((1*4) + v0) + 3))) && ((v1 + v2) <= (v1 + v2))) && ((v1 + v2) >= (v1 + v2))) && (((0*4) + 0) <= 0)) && (((6*4) + 3) >= 24));1
 (min((((v0 + v1)/4) + v2)*4, ((v3*33) + (((v0 + v1)/4)*4)) + 29) == min((((v0 + v1)/4) + v2)*4, ((v3*33) + (((v0 + v1)/4)*4)) + 29));1
 (((max(min(min(v0*16, ((max(((v1 + v2) + 7)/8, 249)*4) - v3) + 3) + v3, (max(((v1 + v2) + 7)/8, 249)*4) + 3) - ((v0*16) + v3), min(min((v0*16) + v4, ((max(((v1 + v2) + 7)/8, 249)*4) - v3) + 3) + v3, (max(((v1 + v2) + 7)/8, 249)*4) + 3) - (((v0*16) + v4) + v3))*2) + 7) <= 1024);0
 (min(((v0 + v1) + -1)/8, ((v2*4) + ((v1/8) + (v3*16))) + v4) == min(((v0 + v1) + -1)/8, ((v2*4) + ((v1/8) + (v3*16))) + v4));1
 (max(min(min((((((v0 + v1) + 1)/2) - (v2*64)) - (v3*32)) - (v1/2), v4), 31), v5) == max(min(min((((((v0 + v1) + 1)/2) - (v2*64)) - (v3*32)) - (v1/2), v4), 31), v5));1
 ((((((v0*32) + v1)*8) + v2) + 248) < ((((v0*32) + v1)*8) + (v2 + 1)));0
 (((((((uint1)1 && ((0 + ((min(v2*96, 572) + (((v3*12) + ((v4*4) + ((v5*2) + v6)))*4)) + v7)) <= ((min(v2*96, 572) + (((v3*12) + ((v4*4) + ((v5*2) + v6)))*4)) + v7))) && ((3 + ((min(v2*96, 572) + (((v3*12) + ((v4*4) + ((v5*2) + v6)))*4)) + v7)) >= ((min(v2*96, 572) + ((((v3*12) + ((v4*4) + ((v5*2) + v6)))*4) + 3)) + v7))) && ((v8 + v9) <= (v8 + v9))) && ((v8 + v9) >= (v8 + v9))) && (v10 <= v10)) && (v10 >= v10));0
 ((max(min(v0*2, 2003), 4) + (v1*4)) == (max(min(v0*2, 2003), 4) + (v1*4)));1
 (((((((uint1)1 && ((((0*4) + v0) + 0) <= (((0*4) + 0) + v0))) && ((((62*4) + v0) + 3) >= (((((63 + 0) - 1)*4) + ((4 + 0) - 1)) + v0))) && (v1 <= v1)) && (v1 >= v1)) && (((v2*10) + v3) <= ((v2*10) + v3))) && (((v2*10) + v3) >= ((v2*10) + v3)));1
 (((((((uint1)1 && (((v0 + v1) + -72) <= ((v0 + v1) + -72))) && (((v0 + v1) + -72) >= ((v0 + v1) + -72))) && (0 <= 0)) && (0 >= 0)) && (((v2*4) + 0) <= ((v2*4) + 0))) && (((v2*4) + 3) >= ((v2*4) + ((4 + 0) - 1))));1
 ((max(min(v0, 249), 5) + (v1*8)) == (max(min(v0, 249), 5) + (v1*8)));1
 (min(max((v0*32) + -273, v1), ((min((((((v2 + v3) + -1)/250)*8) - ((v4/2)*9)) - ((v3/250)*8), -2) + v0)*32) + 86) == min(max((v0*32) + -273, v1), ((min((((((v2 + v3) + -1)/250)*8) - ((v4/2)*9)) - ((v3/250)*8), -2) + v0)*32) + 86));1
 (((max(v0*125, -5) + v1) + -240) == ((((max(v0*125, -5) + v1) + -240) + (min(v0*125, -5) + 130)) - 1));0
