 (min((((v0/1000)*4) + v1)*64, (v2*256) + 464) == min((((v0/1000)*4) + v1)*64, (v2*256) + 464));1;51
 (((v0*252) + ((v1*64) + v2)) == ((v0*252) + ((v1*64) + v2)));1;1137
 ((((max(min(v0 + v1, 1995), -4) - max(min(v1, 2002), 3)) + 71)/64) == (((max(min(v0 + v1, 1995), -4) - max(min(v1, 2002), 3)) + 71)/64));1;153
 ((((((((v0 + v1) + 1999)/2000) - (v1/2000))*4) + 10)/3) == (((((((v0 + v1) + 1999)/2000) - (v1/2000))*4) + 10)/3));1;45
 (min((v0*8) + v1, v2 + 8) == min((v0*8) + v1, v2 + 8));1;43
 ((max(v0, 8) + (v1*2)) == (max(v0, 8) + (v1*2)));1;33
 (max(min(max((16 - (v0*9))/2, 7 - ((v0*9)/2)), max((66 - max(v0*36, 31))/4, 16 - max(v0*9, 8))/2), (66 - max(v0*36, 31))/8) == max(min(max((16 - (v0*9))/2, 7 - ((v0*9)/2)), max((66 - max(v0*36, 31))/4, 16 - max(v0*9, 8))/2), (66 - max(v0*36, 31))/8));1;153
 ((((v0 - v1) + 87)/30) == (((v0 - v1) + 87)/30));1;53
 (min(max((18 - ((v0/8) + (v1*16)))/6, 0), (min(((((v2 + v0) + 15)/8) - (v1*16)) - (v0/8), 11) + 22)/6) == min(max((18 - ((v0/8) + (v1*16)))/6, 0), (min(((((v2 + v0) + 15)/8) - (v1*16)) - (v0/8), 11) + 22)/6));1;858
 (min(min(v0, 1966) + 37, (v1*4) + v0) == min(min(v0, 1966) + 37, (v1*4) + v0));1;52
 ((min(((((v0 + v1) + -1)/63)*64) - (v2*1040), ((v1/63)*64) + 944) - ((v3*260) + (((v1/63)*64) + (v4*520)))) == (min(((((v0 + v1) + -1)/63)*64) - (v2*1040), ((v1/63)*64) + 944) - ((v3*260) + (((v1/63)*64) + (v4*520)))));1;98
 (max(min(v0/4, ((min(((((v1 + v2) + 1)/2) - (v3*504)) - (v2/2), (((v4*16) + v5)*4) + 3)/4) + (v4*-16)) - v5), v6/4) == max(min(v0/4, ((min(((((v1 + v2) + 1)/2) - (v3*504)) - (v2/2), (((v4*16) + v5)*4) + 3)/4) + (v4*-16)) - v5), v6/4));1;140
 (max(((v0*18) + ((v1*34) + v2))*2, (v3 + v4) + 8) == max(((v0*18) + ((v1*34) + v2))*2, (v3 + v4) + 8));1;60
 ((min((v0/65)*64, 4) + (v1*4)) == (min((v0/65)*64, 4) + (v1*4)));1;63
 ((((max(min((((v0 + v1) + -1)/8)*8, 1994), -5) - max(min((v1/8)*8, 2012), 13)) + 50)/32) == (((max(min((((v0 + v1) + -1)/8)*8, 1994), -5) - max(min((v1/8)*8, 2012), 13)) + 50)/32));1;268
 ((((v0/2) + (v1*2)) - min(v0/2, ((min(((v2 + v0) + 1)/2, ((v0/2) + (v3*128)) + 127) + (v3*-128)) - (v4*12)) + 14)) == (((v0/2) + (v1*2)) - min(v0/2, ((min(((v2 + v0) + 1)/2, ((v0/2) + (v3*128)) + 127) + (v3*-128)) - (v4*12)) + 14)));1;117
 (max(min(max(max(((v0 - ((v1/16)*16)) + 63)/64, 0 - (v1/64)), 0), (v2/4) + 1), min(min(((((v3 + v1) + -1)/16) - (v1/16)) + -3, v2)/4, ((min(v4 + v0, 2000) - ((v1/16)*16)) + -1)/64) + 1) == max(min(max(max(((v0 - ((v1/16)*16)) + 63)/64, 0 - (v1/64)), 0), (v2/4) + 1), min(min(((((v3 + v1) + -1)/16) - (v1/16)) + -3, v2)/4, ((min(v4 + v0, 2000) - ((v1/16)*16)) + -1)/64) + 1));1;168
 (((v0*32) + (min(v1*64, 936) + (v2 + v3))) == ((v0*32) + (min(v1*64, 936) + (v2 + v3))));1;53
 ((max((v0*250) - v1, -250) + (v2*63)) == (max((v0*250) - v1, -250) + (v2*63)));1;41
 (((((max(min((((v0 + v1) + 62)/63)*8, 243), -6) - max(min((v1/63)*8, 258), 9))*8) + 796)/668) == ((((max(min((((v0 + v1) + 62)/63)*8, 243), -6) - max(min((v1/63)*8, 258), 9))*8) + 796)/668));1;243
 (((((((v0 + v1) + 7)/8) - (v1/8))/32) + 1) == ((((((v0 + v1) + 7)/8) - (v1/8))/32) + 1));1;57
 (min(((v0 + v1) + 63)/8, v2 + 30) == min(((v0 + v1) + 63)/8, v2 + 30));1;62
 (min(6 - (max((v0/32) + ((v1*4) - (((v2 + v0) + -1)/32)), -3)*4), (min(((((v2 + v0) + -1)/32) - (v1*4)) - (v0/32), 3)*4) + 8) == min(6 - (max((v0/32) + ((v1*4) - (((v2 + v0) + -1)/32)), -3)*4), (min(((((v2 + v0) + -1)/32) - (v1*4)) - (v0/32), 3)*4) + 8));1;137
 (((v0*8) + ((v1*127) + v2)) == ((v0*8) + ((v1*127) + v2)));1;89
 (((((((uint1)1 && ((((0*4) + v0) + 0) <= (((0*4) + 0) + v0))) && ((((62*4) + v0) + 3) >= (((((63 + 0) - 1)*4) + ((4 + 0) - 1)) + v0))) && (v1 <= (0 + v1))) && ((v1 + 124) >= (((125 + 0) - 1) + v1))) && (v2 <= v2)) && (v2 >= v2));1;166
 ((max(max(min((v0*252) + v1, min(v2 + v1, 2000) + -252), -251) + 11, min(v0*252, v2 + -252) + v1) - (min(min(max(min((v0*252) + v1, min(v2 + v1, 2251) + -252), 0) + -11, (v0*252) + v1), (v2 + v1) + -252) + (v3*4))) == (max(max(min((v0*252) + v1, min(v2 + v1, 2000) + -252), -251) + 11, min(v0*252, v2 + -252) + v1) - (min(min(max(min((v0*252) + v1, min(v2 + v1, 2251) + -252), 0) + -11, (v0*252) + v1), (v2 + v1) + -252) + (v3*4))));1;175
 (0 == ((0 + (32 - (max(min(v0, 8), 7)*4))) - 1));0;47
 (max(min(v0, 263), min(max(min(v0, 263), 14) + (((v1 + 23)/4)*4), max(min(v0, 249), 0) + 20)) == max(min(v0, 263), min(max(min(v0, 263), 14) + (((v1 + 23)/4)*4), max(min(v0, 249), 0) + 20)));1;104
 ((((((((v0 + v1) + -1)/500) - (v1/500))*512) + 744)/20) == (((((((v0 + v1) + -1)/500) - (v1/500))*512) + 744)/20));1;75
 (max(min(min(min(min(((min(v2 + v3, max(min((v4*4) + v5, 1995), -4) + 5) - max(min((v4*4) + v5, 2000), 1)) + -3)/4, ((max(min((v4*4) + v5, 1995), -4) - max(min((v4*4) + v5, 2000), 1)) + 2)/4), ((max(min((v4*4) + v5, 1995), -4) - max(min((v4*4) + v5, 2000), 1)) + 2)/4), (min(v2 + v3, max(min((v4*4) + v5, 1995), -4) + 2) - max(min((v4*4) + v5, 2000), 1))/4), (0 + ((v6 + 9)/4)) - 1) + 1, min(max(max(max(max(((0 - max(min((v4*4) + v5, 2000), 1))/4) + 1, ((0 - max(min((v4*4) + v5, 2000), 1))/4) + 1), ((max(v3, 0) - max(min((v4*4) + v5, 2000), 1))/4) + 1), (1 - max(min((v4*4) + v5, 2000), 1))/4), 0), ((v6 + 9)/4) + 0)) <= min(max(max(max(max(((0 - max(min((v4*4) + v5, 2000), 1))/4) + 1, ((0 - max(min((v4*4) + v5, 2000), 1))/4) + 1), ((max(v3, 0) - max(min((v4*4) + v5, 2000), 1))/4) + 1), (1 - max(min((v4*4) + v5, 2000), 1))/4), 0), ((v6 + 9)/4) + 0));0;5597
 (((((min(min((v1*92) + ((v2/65)*8), v3 + 14)*8, (v1*736) + (((v2/65)*64) + 7))*-1) + (min((v1*92) + ((((v2/65)*2)*4) + 78), v3)*8))/4)*4) == ((min(min((v1*92) + ((v2/65)*8), v3 + 14)*8, (v1*736) + (((v2/65)*64) + 7))*-1) + (min((v1*92) + ((((v2/65)*2)*4) + 78), v3)*8)));0;2305
 (((((v0 - v1)/4) + (v2*-16)) + 15) == ((((v0 - v1)/4) + (v2*-16)) + 15));1;57
 (((((((uint1)1 && ((-5 + v0) <= (-5 + v0))) && ((((6 + -5) - 1) + v0) >= (((6 + -5) - 1) + v0))) && ((0 + (((v1*500) + v2) + -5)) <= (-5 + ((v1*500) + v2)))) && ((3 + (((v1*500) + v2) + 496)) >= (((6 + -5) - 1) + (((v1*500) + v2) + 499)))) && (((v3*2) + v4) <= ((v3*2) + v4))) && (((v3*2) + v4) >= ((v3*2) + v4)));1;190
 (((min(v0 - v1, min((min(v0 - v1, (v2*252) + 251)/4)*4, (v2*252) + 248) + 3)/4) + (v2*-63)) == ((min(v0 - v1, min((min(v0 - v1, (v2*252) + 251)/4)*4, (v2*252) + 248) + 3)/4) + (v2*-63)));1;100
 (((((v0 + v1) + 7)/8) - ((((v2*2) + v3)*4) + v4)) == ((((v0 + v1) + 7)/8) - ((((v2*2) + v3)*4) + v4)));1;73
 (min(((v0 + v1) + 747)/2, ((v0 + v2)/2) + (v3*128)) == min(((v0 + v1) + 747)/2, ((v0 + v2)/2) + (v3*128)));1;71
 ((((max(min(((((((v0 + v1) + -1)/8)*8) + 5)/63)*8, 244), -5) - max(min(((((v1/8)*8) + -5)/63)*8, 253), 4)) + 13)/4) == (((max(min(((((((v0 + v1) + -1)/8)*8) + 5)/63)*8, 244), -5) - max(min(((((v1/8)*8) + -5)/63)*8, 253), 4)) + 13)/4));1;290
 (min((v0*28) + v1, max(min(v2*8, 1994), -5) + 2) == min((v0*28) + v1, max(min(v2*8, 1994), -5) + 2));1;88
 (max(min((((v0 + v1) + 13)/2) - (v1/2), v2 + 2) + 501, v3) == max(min((((v0 + v1) + 13)/2) - (v1/2), v2 + 2) + 501, v3));1;77
 (((((v0*15) + v1)*8) + v2) < ((((v0*15) + v1)*8) + (v2 + 1)));1;77
 (((((((uint1)1 && ((((0*4) + ((((min(v0, 4) + v1) + -4)/250) + (v2*4))) + 0) <= (0 + ((((min(v0, 4) + v1) + -4)/250) + (v2*4))))) && ((((0*4) + ((((min(v0, 4) + v1) + -4)/250) + (v2*4))) + 3) >= (((4 + 0) - 1) + ((((min(v0, 4) + v1) + -4)/250) + (v2*4))))) && (v3 <= v3)) && (v3 >= v3)) && (v4 <= v4)) && (v4 >= v4));1;159
 ((min(max(v0, -26)*4, 27) + -30) >= (((min(max(v0, -26)*4, 27) + -30) + (33 - min(max(v0, -26)*4, 27))) - 1));0;95
 (((min(v0 + 51, v1)*-2) + ((v0*2) + v2)) == ((min(v0 + 51, v1)*-2) + ((v0*2) + v2)));1;52
 (0 == ((0 + (max(v0*4, -10) + 10)) - 1));0;89
 (max(min(145, ((v1*37) + 37) - 1) + 1, min(max(0, v1*37), 37 + (v1*37))) <= min(max(0, v1*37), 37 + (v1*37)));0;984
 ((max(min(v0, 1021), 22) + (v1*2)) == (max(min(v0, 1021), 22) + (v1*2)));1;46
 (min(124 - (v0*63), (max(min(v1 + v2, 1997), -2) - ((v0*63) + v3)) + 5) == min(124 - (v0*63), (max(min(v1 + v2, 1997), -2) - ((v0*63) + v3)) + 5));1;80
 ((max(max(min((v0*1000) + v1, min(v2 + v1, 2000) + -1000), -999) + 11, min(v0*1000, v2 + -1000) + v1) - min(min(max(min((v0*1000) + v1, min(v2 + v1, 2999) + -1000), 0) + -11, (v0*1000) + v1), (v2 + v1) + -1000)) == (max(max(min((v0*1000) + v1, min(v2 + v1, 2000) + -1000), -999) + 11, min(v0*1000, v2 + -1000) + v1) - min(min(max(min((v0*1000) + v1, min(v2 + v1, 2999) + -1000), 0) + -11, (v0*1000) + v1), (v2 + v1) + -1000)));1;164
 (min(v0 - (v1*64), v2) == min(v0 - (v1*64), v2));1;40
 (((v0 + 77)/64) != 0);0;396
 (((((((uint1)1 && ((((v0*4) + v1) + 0) <= (((v0*4) + v1) + 0))) && ((((v0*4) + v1) + 3) >= (((v0*4) + v1) + ((4 + 0) - 1)))) && (0 <= 0)) && (0 >= 0)) && (((v2*64) + 0) <= ((v2*64) + 0))) && (((v2*64) + ((64 + 0) - 1)) >= ((v2*64) + ((64 + 0) - 1))));1;178
 ((((((max(((v0 + v1) + 7)/8, 255)/16) - (min(v1/8, 0)/16))*128) + 347)/35) >= 0);1;87
 (((((uint64(uint8((uint1)0))*uint64((uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))])) == uint64((uint8((uint1)0)*(uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))]))) && ((uint64(uint8((uint1)0))*uint64((uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))])) == uint64((uint8((uint1)0)*(uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))])))) && ((uint64(uint8((uint1)1))*uint64((uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))])) == uint64((uint8((uint1)1)*(uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))])))) && ((uint64(uint8((uint1)1))*uint64((uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))])) == uint64((uint8((uint1)1)*(uint8)uint8_weights[((v0*395) + ((v1*v2) + ((v3*v4) + v5))) - ((v6*v0) + ((v7*v2) + ((v8*v4) + v9)))]))));1;183
 (min(min(v0 - v1, 218) + (v2*-8), min(min(v1 + 218, v0) - ((v2*8) + v1), -53) + 1) == min(min(v0 - v1, 218) + (v2*-8), min(min(v1 + 218, v0) - ((v2*8) + v1), -53) + 1));1;95
 (min(v0 + v1, v2 + 224) == min(v0 + v1, v2 + 224));1;53
 (min(((v0*33) + v1) + 29, v2) == min(((v0*33) + v1) + 29, v2));1;68
 ((((((((v0 + v1) + 7)/8) - (v1/8))*2) + 77)/65) == (((((((v0 + v1) + 7)/8) - (v1/8))*2) + 77)/65));1;77
 (min((((v0 + v1) + 189)/65)*8, (((v0 + v1)/65)*8) + -1) == min((((v0 + v1) + 189)/65)*8, (((v0 + v1)/65)*8) + -1));1;83
 (max(v0/16, 0) >= ((max(v0/16, 0) + max(((v0 + 15)/16) - max(v0/16, 0), 0)) - 1));0;620
 ((((v0*125) + v1) + 125) < ((((v0 + 1)*125) + v1) + -2));0;65
 (((v0*3) + ((v1/8) - (((v2 + v1) + 23)/8))) == ((v0*3) + ((v1/8) - (((v2 + v1) + 23)/8))));1;50
 ((max((((v0 + v1) + -1)/65)*8, 239) - (v2*2)) == (max((((v0 + v1) + -1)/65)*8, 239) - (v2*2)));1;62
 (((((max(min((((v0 + v1) + 124)/125)*16, 204), -45) - max(min((v1/125)*16, 286), 37))*8) + 1155)/499) == ((((max(min((((v0 + v1) + 124)/125)*16, 204), -45) - max(min((v1/125)*16, 286), 37))*8) + 1155)/499));1;244
 (((v0*-4) + (((((v1 + v2) + -1)/2) - (v3*16)) - (v2/2))) == ((v0*-4) + (((((v1 + v2) + -1)/2) - (v3*16)) - (v2/2))));1;80
 ((((max(min((v1*-252) + v2, 252), 0) + (v1*252))/4)*4) == (max(min((v1*-252) + v2, 252), 0) + (v1*252)));0;878
 (min(((v0 + v1) + 31)/32, ((v2*16) + ((v1/32) + (v3*32))) + 15) == min(((v0 + v1) + 31)/32, ((v2*16) + ((v1/32) + (v3*32))) + 15));1;75
 (((((((uint1)1 && ((((((v0 + v1)*2) + 0)*4) + 0) <= ((v0 + v1)*8))) && ((((((v0 + v1)*2) + 1)*4) + 3) >= (((v0 + v1)*8) + 7))) && (v2 <= v2)) && (v2 >= v2)) && (0 <= 0)) && (((3 + 0) - 1) >= ((3 + 0) - 1)));1;154
 (min(max(min(v0, 2006), 7), max(min(v0, 2009), 10) + (v1*4)) == min(max(min(v0, 2006), 7), max(min(v0, 2009), 10) + (v1*4)));1;71
 ((((((v0 + v1) + 314)/63) - ((v2/3)*8)) - (v1/63)) == (((((v0 + v1) + 314)/63) - ((v2/3)*8)) - (v1/63)));1;71
 ((((v0 + 12)/96) + ((((v0 + 12) % 96) + 95)/96)) == (((v0 + 12)/96) + ((((v0 + 12) % 96) + 95)/96)));1;47
 ((min((v0*63) + 62, v1) + (v2/8)) == (min((v0*63) + 62, v1) + (v2/8)));1;49
 (min(v0*125, v1 + -125) == min(v0*125, v1 + -125));1;216
 (min(v0*4, ((v1 + v2)*4) + -21) == min(v0*4, ((v1 + v2)*4) + -21));1;56
 (min((min(v0, 1008) + 14)/16, ((1990 - v1)/16) + (v2*-63)) == min((min(v0, 1008) + 14)/16, ((1990 - v1)/16) + (v2*-63)));1;39
 (((((((v0 + v1) + 440)/63) - (v1/63)) + 19)/12) == ((((((v0 + v1) + 440)/63) - (v1/63)) + 19)/12));1;119
 (((v0*2) + (min(v1*16, v2 + -16) + v3)) == ((v0*2) + (min(v1*16, v2 + -16) + v3)));1;54
 (((((max(min(max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0), min((min(v4*125, v5 + -125) + v3)/8, 249) + ((max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*8) + 3))*8, ((min((min(v4*125, v5 + -125) + v3)/8, 249)*8) + (max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*64)) + 14)*-1) + ((min(max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0), min((min(v4*125, v5 + -125) + v3)/8, 249) + 3)*2)*4))/4)*4) == ((max(min(max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0), min((min(v4*125, v5 + -125) + v3)/8, 249) + ((max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*8) + 3))*8, ((min((min(v4*125, v5 + -125) + v3)/8, 249)*8) + (max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*64)) + 14)*-1) + ((min(max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0), min((min(v4*125, v5 + -125) + v3)/8, 249) + 3)*2)*4)));0;4321
 (min(max(min((((v0 + v1) + 15)/16)*8, 990), -9), v2 + 42) == min(max(min((((v0 + v1) + 15)/16)*8, 990), -9), v2 + 42));1;85
 ((v0 - ((v1/65)*8)) == (v0 - ((v1/65)*8)));1;30
 (min(27 - (max(v0 - v1, -3)*2), (min(v1 - v0, 3)*2) + 27) == min(27 - (max(v0 - v1, -3)*2), (min(v1 - v0, 3)*2) + 27));1;82
 ((max(min((((v0 + v1) + -1)/125)*8, 113), -11) - ((v2*4) + v3)) == (max(min((((v0 + v1) + -1)/125)*8, 113), -11) - ((v2*4) + v3)));1;75
 (min(124 - (v0*3), max(((v1 + v2) + -1)/8, 249) - ((v0*3) + v3)) == min(124 - (v0*3), max(((v1 + v2) + -1)/8, 249) - ((v0*3) + v3)));1;85
 ((((v0*-12)/3)*3) == (v0*-12));1;19
 (((v0*-4) + (((((v1 + v2) + 1)/2) - (v3*8)) - (v2/2))) == ((v0*-4) + (((((v1 + v2) + 1)/2) - (v3*8)) - (v2/2))));1;62
 (((max(((v0 + v1) + 23)/8, 249) - (v2*17)) - min(v1/8, 4)) == ((max(((v0 + v1) + 23)/8, 249) - (v2*17)) - min(v1/8, 4)));1;86
 (((v0*127) + 106) == ((v0*127) + 106));1;31
 (min((v0*4) + (v1 + v2), (v2 + v3) + -4) == min((v0*4) + (v1 + v2), (v2 + v3) + -4));1;47
 (min(max(((v0 - (v1*2)) + 141)/128, 0), ((v2 - v1) + 63)/64) == min(max(((v0 - (v1*2)) + 141)/128, 0), ((v2 - v1) + 63)/64));1;63
 (min(max(max((min(v0/8, 0)*8) + -4, v1), v2 + v1), ((min(v0/8, 0) + v3)*8) + 5) == min(max(max((min(v0/8, 0)*8) + -4, v1), v2 + v1), ((min(v0/8, 0) + v3)*8) + 5));1;100
 (((((((uint1)1 && ((((v0*4) + ((v1*8) + v2)) + -6) <= (((v0*4) + ((v1*8) + v2)) + -6))) && ((((v0*4) + ((v1*8) + v2)) + -3) >= (((v0*4) + ((v1*8) + v2)) + -3))) && ((((((v3*2) + 0)*4) + 0) + -4047) <= ((v3*8) + -4047))) && ((((((v3*2) + 2013)*4) + 3) + -4047) >= ((v3*8) + 4008))) && (v4 <= v4)) && (v4 >= v4));1;197
 ((((((v0 + v1) + -1)/63)*8) - ((((v2*3) + v3)*4) + v4)) == (((((v0 + v1) + -1)/63)*8) - ((((v2*3) + v3)*4) + v4)));1;80
 (((((((uint1)1 && (((((0*4) + ((v0*8) + ((v1*12) + (v2*32)))) + 0) + -4) <= (((v0*8) + ((v2*32) + (v1*12))) + -4))) && ((((((7 - (max(v1*12, 20)/4))*4) + ((v0*8) + ((v1*12) + (v2*32)))) + 3) + -4) >= ((((v0*8) + (min(v1*12, 20) + (v2*32))) + 11) + -4))) && (((v3 + v4) + 58) <= (((0 + v4) + v3) + -4))) && (((v3 + v4) + 58) >= (((((63 + 0) - 1) + v4) + v3) + -4))) && (v5 <= v5)) && (v5 >= v5));0;373
 ((((v0*8) + 139)/132) != 0);0;423
 (((v0*8) + (((((max(min((v1*-20) + (max(v2, 0) - v0), 19)*-1, (v1*20) + (v0 - max(v2, 0)))*-8) + 10)/84)*84) + (v1*160))) == ((v0*8) + (((((max(min((v1*-20) + (max(v2, 0) - v0), 19)*-1, (v1*20) + (v0 - max(v2, 0)))*-8) + 10)/84)*84) + (v1*160))));1;131
 (((((v0 + v1) + 125)/63) - (v2*4)) == ((((v0 + v1) + 125)/63) - (v2*4)));1;61
 ((((-117 - ((min(v0*125, v1 + -125) + v2) % 8))/8) + (v3*4)) == (((-117 - ((min(v0*125, v1 + -125) + v2) % 8))/8) + (v3*4)));1;104
 ((v0/8) <= (((v0 - 1)/8) - 1));0;62
 (min(((v0*504) + v1) + 471, v2) == min(((v0*504) + v1) + 471, v2));1;60
 ((v0 - ((v1 + v2)/8)) == (v0 - ((v1 + v2)/8)));1;49
 ((min(v0*12, 52) + min((((v1 + v2) + 15)/16)*8, (((v2/16) + (v3*8))*8) + 45)) == (min(v0*12, 52) + min((((v1 + v2) + 15)/16)*8, (((v2/16) + (v3*8))*8) + 45)));1;118
 (min(v0*8, ((max(min(v1, 249), 0) + min(max(min(min(((v2 + v3) + 7)/8, ((v3/8) + (v4*128)) + 127), 249), 0) - max(min((v3/8) + (v4*128), 249), 0), (v5*8) + 6))*8) + 3) == min(v0*8, ((max(min(v1, 249), 0) + min(max(min(min(((v2 + v3) + 7)/8, ((v3/8) + (v4*128)) + 127), 249), 0) - max(min((v3/8) + (v4*128), 249), 0), (v5*8) + 6))*8) + 3));1;399
 (((((max((((v0 + v1) + -1)/65)*8, 239) - v2)*8) + 877)/708) == ((((max((((v0 + v1) + -1)/65)*8, 239) - v2)*8) + 877)/708));1;97
 ((max(v0, 20) + (v1*10)) == (max(v0, 20) + (v1*10)));1;57
 ((((v0 + v1)/8) + (v2*13)) == (((v0 + v1)/8) + (v2*13)));1;35
 (min(((v0*4) + ((v1*24) + v2)) + 2, v3) == min(((v0*4) + ((v1*24) + v2)) + 2, v3));1;72
 (0 == ((0 + (89 - max(v0*15, 74))) - 1));0;56
 (min((max(min(v0 + v1, 1500), -499) - max(min(v0 + v1, 1999), 0)) + 5, v2) == min((max(min(v0 + v1, 1500), -499) - max(min(v0 + v1, 1999), 0)) + 5, v2));1;217
 ((((v0*8) + 57)/18) != 0);0;502
 ((max(min(v0, 1), -2) + -3) == (((max(min(v0, 1), -2) + -3) + (5 - max(min(v0, 1), -2))) - 1));0;86
 ((((v0 + v1)*8) + 7) <= (((((v0 - 1) + v1)*8) + -5) - 1));0;79
 (((v0*-108) + (v1 - v2)) == ((v0*-108) + (v1 - v2)));1;29
 ((((max(min(v0*8, 3994), -5) + 19)/2) - ((max(min(v0*8, 4012), 13) + -19)/2)) == (((max(min(v0*8, 3994), -5) + 19)/2) - ((max(min(v0*8, 4012), 13) + -19)/2)));1;81
 (((max(min(((v0 + v1) + 71)/8, 249), 0) - (v2*16)) - max(min(v1/8, 254), 5)) == ((max(min(((v0 + v1) + 71)/8, 249), 0) - (v2*16)) - max(min(v1/8, 254), 5)));1;192
 (max(min(max(((v0 - (((v1*156) + v2)*8)) + 192)/180, 0), ((min(v3 - v2, 155)*8) + 190)/180), (min(min(v4 + v0, min(v5*8, (v4 + v0) + 181) + 14) - (((v1*156) + v2)*8), (min(v3 - v2, 155)*8) + 193) + -3)/180) == max(min(max(((v0 - (((v1*156) + v2)*8)) + 192)/180, 0), ((min(v3 - v2, 155)*8) + 190)/180), (min(min(v4 + v0, min(v5*8, (v4 + v0) + 181) + 14) - (((v1*156) + v2)*8), (min(v3 - v2, 155)*8) + 193) + -3)/180));1;241
 (min((v0*4) + ((v1*8) + v2), v3 + 32) == min((v0*4) + ((v1*8) + v2), v3 + 32));1;68
 (min(((((max(v0, 0) - v1) + 13)/4)*4) + v1, max(v0, 0) + 14) == min(((((max(v0, 0) - v1) + 13)/4)*4) + v1, max(v0, 0) + 14));1;82
 ((((v0/63)*8) + -116) == (((((v0/63)*8) + -116) + ((v1*8) + 192)) - 1));0;94
 ((min(v0, 1000) - (v1*252)) == (min(v0, 1000) - (v1*252)));1;51
 (min(((v0 + v1) + -1)/2, ((v2*72) + v3) + -1) == min(((v0 + v1) + -1)/2, ((v2*72) + v3) + -1));1;63
 (((min((((v0/250)*16) + v1)*4, ((((v2 + v0) + -1)/250)*64) + 85) + (v1*-4)) - ((v0/250)*64)) == ((min((((v0/250)*16) + v1)*4, ((((v2 + v0) + -1)/250)*64) + 85) + (v1*-4)) - ((v0/250)*64)));1;101
 (max(min(max(max(max(((v0 - v1) + 7)/4, 1 - (v1/4)), 1 - (((max(min(v2/2, 999), 0)*2) + (v3*125))/4)), 0), (min(((max(min(((v4 + v2) + -1)/2, 999), 0)*2) - (v3*125)) - (max(min(v2/2, 999), 0)*2), 123) + 15)/4), (min(min(min(2000 - v1, min(min(v5 + v0, min(v6, 1995) + 5) - v1, min(v6 - v1, min(max(min(((v4 + v2) + -1)/2, 999), 0)*2, ((v3*125) + (max(min(v2/2, 999), 0)*2)) + 123) - ((max(min(v2/2, 999), 0)*2) + (v3*125))) + 5) + 3), 2000 - ((max(min(v2/2, 999), 0)*2) + (v3*125))), min(((max(min(((v4 + v2) + -1)/2, 999), 0)*2) - (v3*125)) - (max(min(v2/2, 999), 0)*2), 123) + 11)/4) + 1) == max(min(max(max(max(((v0 - v1) + 7)/4, 1 - (v1/4)), 1 - (((max(min(v2/2, 999), 0)*2) + (v3*125))/4)), 0), (min(((max(min(((v4 + v2) + -1)/2, 999), 0)*2) - (v3*125)) - (max(min(v2/2, 999), 0)*2), 123) + 15)/4), (min(min(min(2000 - v1, min(min(v5 + v0, min(v6, 1995) + 5) - v1, min(v6 - v1, min(max(min(((v4 + v2) + -1)/2, 999), 0)*2, ((v3*125) + (max(min(v2/2, 999), 0)*2)) + 123) - ((max(min(v2/2, 999), 0)*2) + (v3*125))) + 5) + 3), 2000 - ((max(min(v2/2, 999), 0)*2) + (v3*125))), min(((max(min(((v4 + v2) + -1)/2, 999), 0)*2) - (v3*125)) - (max(min(v2/2, 999), 0)*2), 123) + 11)/4) + 1));1;600
 (min((((v0*19) + v1) + v2)*4, (v3*4) + 29) == min((((v0*19) + v1) + v2)*4, (v3*4) + 29));1;60
 (min((v0*3) + (v1*8), (v2*8) + 82) == min((v0*3) + (v1*8), (v2*8) + 82));1;63
