 (max(((v0*8) + v1)*8, (((((v0*2) + v2)*4) + v1)*8) + 3) == max(((v0*8) + v1)*8, (((((v0*2) + v2)*4) + v1)*8) + 3));1;93
 ((((max(min((((v0 + v1) + 63)/32)*32, 1994), -5) - max(min((v1/32)*32, 2193), 194)) + 867)/668) == (((max(min((((v0 + v1) + 63)/32)*32, 1994), -5) - max(min((v1/32)*32, 2193), 194)) + 867)/668));1;273
 (((((v0 + v1) + -1)/63) - ((v2*4) + v3)) == ((((v0 + v1) + -1)/63) - ((v2*4) + v3)));1;57
 ((((max(v0, -1) - v1) + 132)/128) != 0);0;512
 (((v0*1043) + (((v1 + -2)/16)*16)) == ((v0*1043) + (((v1 + -2)/16)*16)));1;21
 ((v0*2) >= (((v0*2) + ((4*2) + -6)) - 1));0;49
 (min(max(9 - max((v0*504) - v1, -496), min(v1 - (v0*504), 496) + 6), min(v2, 496) + 9) == min(max(9 - max((v0*504) - v1, -496), min(v1 - (v0*504), 496) + 6), min(v2, 496) + 9));1;96
 (min(((v0*16) + v1) + 16, v2 + v3) == min(((v0*16) + v1) + 16, v2 + v3));1;51
 (min(max(((v0 - max(min(v1/2, 1003)*2, 7)) + 15)/4, 0), (v2/4) + 2) == min(max(((v0 - max(min(v1/2, 1003)*2, 7)) + 15)/4, 0), (v2/4) + 2));1;93
 (max(-767 - (v0*8), (v0*8) + 60) >= 0);0;535
 (min((v0*8) + v1, v2 + 40) == min((v0*8) + v1, v2 + 40));1;53
 ((((v0*16) - max(min(((v1 + v2) + 1)/2, 999), 0)) + v3) == (((v0*16) - max(min(((v1 + v2) + 1)/2, 999), 0)) + v3));1;98
 (((v0*41) + ((((max(min((v1*128) + v2, min(v3 + v2, 2130) + -128), 3) + -3)/16) - (max(min((v1*128) + v2, min(v3 + v2, 1999) + -128), -128)/16))*16)) == ((v0*41) + ((((max(min((v1*128) + v2, min(v3 + v2, 2130) + -128), 3) + -3)/16) - (max(min((v1*128) + v2, min(v3 + v2, 1999) + -128), -128)/16))*16)));1;139
 ((((max((v0*-8) + (8 + ((v1 + min(v2*128, v3 + -128))/2)), ((v1 + min(v2*128, v3 + -128)) + 3)/2)*-2)/2)*2) == (max((v0*-8) + (8 + ((v1 + min(v2*128, v3 + -128))/2)), ((v1 + min(v2*128, v3 + -128)) + 3)/2)*-2));1;117
 (((v0/4) - (v1*32)) == ((v0/4) - (v1*32)));1;46
 (min(max(min(v0, 31), 0), (max(min(v1/63, 31), 0) + (v2*4)) + 3) == min(max(min(v0, 31), 0), (max(min(v1/63, 31), 0) + (v2*4)) + 3));1;80
 ((((v0 + 2)/32) + ((((v0 + 2) % 32) + 31)/32)) == (((v0 + 2)/32) + ((((v0 + 2) % 32) + 31)/32)));1;54
 ((((v0 - v1) + 273)/252) != 0);0;463
 (((((((uint1)1 && ((((v0*4) + v1) + 0) <= (((v0*4) + 0) + v1))) && ((((v0*4) + v1) + 3) >= (((v0*4) + ((4 + 0) - 1)) + v1))) && (0 <= 0)) && (0 >= 0)) && (0 <= 0)) && (2 >= ((3 + 0) - 1)));1;143
 (max(-415 - ((v0 - v1)*8), ((v0 - v1)*8) + 106) >= 0);0;725
 (((v0*17) + ((v1*63) + (v2 + v3))) == ((v0*17) + ((v1*63) + (v2 + v3))));1;58
 ((((max(((v0 + v1) + -1)/8, 249) - min(v1/8, 0))/63) + 1) >= 0);1;76
 (((max(v0, 220)*8) + -1787) == ((((max(v0, 220)*8) + -1787) + (1792 - (max(v0, 220)*8))) - 1));0;96
 (max(min(v0, 4), min(min((249 - v1)/8, v2 + -1) - v3, 3) + 1) == max(min(v0, 4), min(min((249 - v1)/8, v2 + -1) - v3, 3) + 1));1;107
 (((v0*36) + (((v1 + v2)/8)*8)) == ((v0*36) + (((v1 + v2)/8)*8)));1;61
 (max((min(max(min(((v0 + v1) + 7)/8, 249), 0) - max(min(v1/8, 249), 0), v2)*2) + 1, v3) == max((min(max(min(((v0 + v1) + 7)/8, 249), 0) - max(min(v1/8, 249), 0), v2)*2) + 1, v3));1;259
 (((((((uint1)1 && ((0 + ((v0*32) + v1)) <= ((v0*32) + v1))) && ((3 + (((v0*32) + v1) + 28)) >= (((v0*32) + 31) + v1))) && ((v2 + v3) <= (v2 + v3))) && ((v2 + v3) >= (v2 + v3))) && (v4 <= v4)) && (v4 >= v4));1;134
 ((((((v0 + v1) + -1)/8) - (v2*125)) - (v1/8)) == (((((v0 + v1) + -1)/8) - (v2*125)) - (v1/8)));1;74
 ((max(min(min((v0*252) + 252, v1) + v2, 2000), 1) - (max(min((v0*252) + v2, 1999), 0) + (v3*4))) == (max(min(min((v0*252) + 252, v1) + v2, 2000), 1) - (max(min((v0*252) + v2, 1999), 0) + (v3*4))));1;97
 (min((v0*504) + v1, min(v2, 2495) + -496) == min((v0*504) + v1, min(v2, 2495) + -496));1;56
 ((((v0*260) + v1) + 264) < ((((v0 + 1)*260) + v1) + -4));0;58
 ((max((v0*8) - v1, (v1 - (v0*8)) + 588) + -546) >= 0);0;663
 (((v0*66) + (((v1*31) + v2)*8)) == ((v0*66) + (((v1*31) + v2)*8)));1;43
 (((((v0 + v1) + -1)/2) - ((((v2*18) + ((v3*6) + ((v4*2) + v5)))*4) + v6)) == ((((v0 + v1) + -1)/2) - ((((v2*18) + ((v3*6) + ((v4*2) + v5)))*4) + v6)));1;83
 (((((v0 % ((v1 + 133)/132))*-132)/12)*12) == ((v0 % ((v1 + 133)/132))*-132));1;51
 (((max(min((((v0 + v1) + -1)/63)*8, 244), -5) - (v2*8)) - max(min((v1/63)*8, 285), 36)) == ((max(min((((v0 + v1) + -1)/63)*8, 244), -5) - (v2*8)) - max(min((v1/63)*8, 285), 36)));1;86
 ((((max(v0, 1) - v1) + 35)/36) != 0);0;613
 (min(((v0 + v1) + 159)/32, v2 + 3) == min(((v0 + v1) + 159)/32, v2 + 3));1;51
 (((v0*7) + (max(min(v1, 31), 0)*2)) == ((v0*7) + (max(min(v1, 31), 0)*2)));1;54
 ((((((v0 + v1) % 4) + 487)/4) + (v2*-64)) == (((((v0 + v1) % 4) + 487)/4) + (v2*-64)));1;53
 (((v0/16) + (v1*3)) == ((v0/16) + (v1*3)));1;37
 (min((v0*24) + 22, v1) == min((v0*24) + 22, v1));1;49
 (min(max(min((((v0 + v1) + 15)/16)*8, 990), -9) - max(min(v1/16, 126)*8, 9), v2) == min(max(min((((v0 + v1) + 15)/16)*8, 990), -9) - max(min(v1/16, 126)*8, 9), v2));1;135
 (((v0 + 23)/16) != 0);0;364
 (((min((((v0 + v1) + 7)/8) - (v2*63), (v1/8) + 62)*-2) + ((((v1/8) + (v3*38))*2) + ((v4*16) + v5))) == ((min((((v0 + v1) + 7)/8) - (v2*63), (v1/8) + 62)*-2) + ((((v1/8) + (v3*38))*2) + ((v4*16) + v5))));1;117
 (((v0*20) + (((v1*4) + v2)*8)) == ((v0*20) + (((v1*4) + v2)*8)));1;96
 (min(max(v0, 249), (min(v1, 0) + (((v2 + 7)/4)*4)) + -4) == min(max(v0, 249), (min(v1, 0) + (((v2 + 7)/4)*4)) + -4));1;75
 ((v0 - ((v1 + v2)/63)) == (v0 - ((v1 + v2)/63)));1;66
 ((v0 - max(min((v1*8) + v2, 999), 0)) == (v0 - max(min((v1*8) + v2, 999), 0)));1;61
 ((((v0*8) - (v1*87)) - ((v2*3) + v3)) == (((v0*8) - (v1*87)) - ((v2*3) + v3)));1;63
 (min(500 - (v0*16), (v1 - ((v0*16) + ((v2/4)*501))) + 1) == min(500 - (v0*16), (v1 - ((v0*16) + ((v2/4)*501))) + 1));1;76
 (((v0 + 11)/3) != 0);0;351
 ((max(min((v0*68) + v1, 378), 129) + (v2*4)) == (max(min((v0*68) + v1, 378), 129) + (v2*4)));1;47
 ((((v0*32) + 72)/7) != 0);0;437
 (min(((v0/63) + v1)*64, v2 + 391) == min(((v0/63) + v1)*64, v2 + 391));1;50
 (min(((v0 + v1) + 124)/8, ((v2*4) + v3) + 3) == min(((v0 + v1) + 124)/8, ((v2*4) + v3) + 3));1;66
 (min(((v0 + v1) + 31)/4, v2 + 1) == min(((v0 + v1) + 31)/4, v2 + 1));1;77
 (min(((v0 + v1) + 132)/8, (((v0 + v1) + 110)/8) + (v2*5)) == min(((v0 + v1) + 132)/8, (((v0 + v1) + 110)/8) + (v2*5)));1;85
 (((((v0 % (((v1*64) + 433)/272))*-272)/68)*68) == ((v0 % (((v1*64) + 433)/272))*-272));1;66
 (min(max((((v0 + v1) + 15)/16)*8, 995), (min((v1/16)*8, 4) + (v2*508)) + 499) == min(max((((v0 + v1) + 15)/16)*8, 995), (min((v1/16)*8, 4) + (v2*508)) + 499));1;65
 (min(20 - (max(min(v0, 0) - min((min(max(v1, 249) - (v2*16), min(v0, 0) + 15) + (v3*-4)) + 8, v0), 0)*8), (v4*8) + 31) == min(20 - (max(min(v0, 0) - min((min(max(v1, 249) - (v2*16), min(v0, 0) + 15) + (v3*-4)) + 8, v0), 0)*8), (v4*8) + 31));1;376
 (min(((v0*32) + v1) + 19, v2) == min(((v0*32) + v1) + 19, v2));1;38
 (((v0*20) + (((v1 + v2)/4) + (v3*2))) == ((v0*20) + (((v1 + v2)/4) + (v3*2))));1;78
 (((((v0 - v1)*4) + 762)/707) != 0);0;534
 (min(((v0*17) + ((((((min((min(v0*17, 50) + v1) + 8, (((v2 + v3) + 3)/2) + (v4*-63)) - (v0*17)) - v1) + 15)/4)*4) + (v4*63))) + v1, v5 + 12) == min(((v0*17) + ((((((min((min(v0*17, 50) + v1) + 8, (((v2 + v3) + 3)/2) + (v4*-63)) - (v0*17)) - v1) + 15)/4)*4) + (v4*63))) + v1, v5 + 12));1;164
 ((((((v0 + v1) + v2) + 15)/8) + (v3*4)) == (((((v0 + v1) + v2) + 15)/8) + (v3*4)));1;46
 ((((v0*-12)/2)*2) == (v0*-12));1;24
 (max(min(max((270 - max(min(v0/2, 1006), 7))/256, 0), (v1/256) + 1), (min(758 - max(min(v0/2, 1006), 7), v1)/256) + 1) == max(min(max((270 - max(min(v0/2, 1006), 7))/256, 0), (v1/256) + 1), (min(758 - max(min(v0/2, 1006), 7), v1)/256) + 1));1;136
 ((((max(min(((v0 + v1) + 1007)/63, 31), 0) - max(min(v1/63, 35), 4))/4) + 2) == (((max(min(((v0 + v1) + 1007)/63, 31), 0) - max(min(v1/63, 35), 4))/4) + 2));1;294
 ((max(min(((v0 + v1) + -1)/8, 249), 0) - ((v2*4) + v3)) == (max(min(((v0 + v1) + -1)/8, 249), 0) - ((v2*4) + v3)));1;75
 (((v0*64) + ((v1*16) + v2)) == ((v0*64) + ((v1*16) + v2)));1;28
 ((max(min(v0, 1009), 10) - (v1*64)) == (max(min(v0, 1009), 10) - (v1*64)));1;66
 ((((v0*2) + v1) - (max(min(min(((v2 + v3) + 499)/500, 3)*8, 22), -7)*2)) == (((v0*2) + v1) - (max(min(min(((v2 + v3) + 499)/500, 3)*8, 22), -7)*2)));1;77
 (max(-6 - max(min((v0 - (v1*1012)) - v2, 1005), -6), max(min(((v1*1012) + v2) - v0, 6), -1005) + -6) == max(-6 - max(min((v0 - (v1*1012)) - v2, 1005), -6), max(min(((v1*1012) + v2) - v0, 6), -1005) + -6));1;98
 ((max(min(v0*4, 282), 33) - ((v1*4) + v2)) == (max(min(v0*4, 282), 33) - ((v1*4) + v2)));1;72
 (min((v0/2) + (((min((v1*64) + 56, v2) + 9)/2)*2), v3 + 8) == min((v0/2) + (((min((v1*64) + 56, v2) + 9)/2)*2), v3 + 8));1;91
 ((max(min((v0*128) + v1, min(v2 + v1, 2000) + -128), -127) - (max(min((v0*128) + v1, min(v2 + v1, 2127) + -128), 0) + (v3*4))) == (max(min((v0*128) + v1, min(v2 + v1, 2000) + -128), -127) - (max(min((v0*128) + v1, min(v2 + v1, 2127) + -128), 0) + (v3*4))));1;119
 ((((max(min((((v0 + v1) + 62)/63)*64, 1947), -52) - max(min((v1/63)*64, 2098), 99)) + 403)/252) == (((max(min((((v0 + v1) + 62)/63)*64, 1947), -52) - max(min((v1/63)*64, 2098), 99)) + 403)/252));1;225
 ((max(min(v0, 113), -11) - ((((v1*8) + v2)*4) + v3)) == (max(min(v0, 113), -11) - ((((v1*8) + v2)*4) + v3)));1;75
 (((v0*16) + ((v1*4) + v2)) == ((v0*16) + ((v1*4) + v2)));1;2240
 ((((v0 + 1)/8) - (v1*2)) == (((v0 + 1)/8) - (v1*2)));1;41
 (min(((((v0 + -5)/63)*2) + v1)*4, ((((v2 + v0) + 62)/63)*8) + 4) == min(((((v0 + -5)/63)*2) + v1)*4, ((((v2 + v0) + 62)/63)*8) + 4));1;59
 ((((max(min((((v0 + v1) + -1)/8)*8, 1994), -5) - max(min((v1/8)*8, 2012), 13)) + 81)/63) == (((max(min((((v0 + v1) + -1)/8)*8, 1994), -5) - max(min((v1/8)*8, 2012), 13)) + 81)/63));1;205
 (min(max(min(v0 + v1, 1999), 0), max(min(v0 + v1, 1875), -124) + 131) == min(max(min(v0 + v1, 1999), 0), max(min(v0 + v1, 1875), -124) + 131));1;79
 ((max(min((v0*1000) + v1, min(v2 + v1, 1995) + -1000), -1004) - (max(min((v0*1000) + v1, min(v2 + v1, 3003) + -1000), 4) + (v3*4))) == (max(min((v0*1000) + v1, min(v2 + v1, 1995) + -1000), -1004) - (max(min((v0*1000) + v1, min(v2 + v1, 3003) + -1000), 4) + (v3*4))));1;129
 (((v0/8) + ((v1*16) - (((v2 + v0) + 7)/8))) == ((v0/8) + ((v1*16) - (((v2 + v0) + 7)/8))));1;50
 ((min(v0*12, 20) + min(((v1*63) + ((v2*32) + v3)) + 21, v4 + v3)) == (min(v0*12, 20) + min(((v1*63) + ((v2*32) + v3)) + 21, v4 + v3)));1;1102
 (v0 <= (v0 - 1));0;35
 (((v0/8) + (((v1*4) + v2)*2)) == ((v0/8) + (((v1*4) + v2)*2)));1;41
 ((((v0*-72)/4)*4) == (v0*-72));1;30
 (min(v0*8, ((v1*1004) + ((v2/8)*8)) + 988) == min(v0*8, ((v1*1004) + ((v2/8)*8)) + 988));1;55
 (min((v0 + v1) + 13, v2) == min((v0 + v1) + 13, v2));1;426
 (((((((v0 + v1) + 16)/17) - (v1/17)) + 21)/16) == ((((((v0 + v1) + 16)/17) - (v1/17)) + 21)/16));1;88
 (((max(((v0 + v1) + 23)/8, 249) - (v2*4)) - min(v1/8, 4)) == ((max(((v0 + v1) + 23)/8, 249) - (v2*4)) - min(v1/8, 4)));1;81
 (min(((v0 + v1) + 255)/4, v2 + 3) == min(((v0 + v1) + 255)/4, v2 + 3));1;48
 (min(((((v0 + v1) + -1)/8) - (v1/8)) + -124, v2) == min(((((v0 + v1) + -1)/8) - (v1/8)) + -124, v2));1;46
 (((((((v0 + v1) + 63)/8) - (v1/8)) + 18)/17) == ((((((v0 + v1) + 63)/8) - (v1/8)) + 18)/17));1;71
 (min((v0/4) + v1, v2 + 2) == min((v0/4) + v1, v2 + 2));1;41
 (((((((uint1)1 && ((((v0*2) + v1) + v2) <= (((v0*2) + v1) + v2))) && ((((v0*2) + v1) + v2) >= (((v0*2) + v1) + v2))) && ((((0*4) + v3) + 0) <= (((0*4) + 0) + v3))) && ((((7*4) + v3) + 3) >= (((((8 + 0) - 1)*4) + ((4 + 0) - 1)) + v3))) && (0 <= 0)) && (0 >= 0));1;189
 (((((((v0 + v1) + 191)/64) - ((v1 + -136)/64))/20) + 1) == ((((((v0 + v1) + 191)/64) - ((v1 + -136)/64))/20) + 1));1;64
 ((v0 - ((v1*126) + v2)) == (v0 - ((v1*126) + v2)));1;44
 (max(min(max(v0*64, 99), ((min(v1, 1) + v0)*64) + 152), min((min(v1, 1) + v0)*64, 1947) + 152) == max(min(max(v0*64, 99), ((min(v1, 1) + v0)*64) + 152), min((min(v1, 1) + v0)*64, 1947) + 152));1;128
 (max(min(max(((v0 - max(min(v1, 2002), 3)) + 6)/4, 0), (v2 + 9)/4), (min(min(v3 + v0, max(min(v4 + v1, 1997), -2) + 3) - max(min(v1, 2002), 3), v2 + 6) + 3)/4) == max(min(max(((v0 - max(min(v1, 2002), 3)) + 6)/4, 0), (v2 + 9)/4), (min(min(v3 + v0, max(min(v4 + v1, 1997), -2) + 3) - max(min(v1, 2002), 3), v2 + 6) + 3)/4));1;182
 ((((max(min(((v0 + v1) + 47)/16, 124), 0) - max(min(v1/16, 126), 2)) + 18)/16) == (((max(min(((v0 + v1) + 47)/16, 124), 0) - max(min(v1/16, 126), 2)) + 18)/16));1;290
 (min(((v0 + v1) + 314)/63, ((v1/63) + (v2*3)) + -7) == min(((v0 + v1) + 314)/63, ((v1/63) + (v2*3)) + -7));1;48
 (min((v0*4) + v1, v2 + 28) == min((v0*4) + v1, v2 + 28));1;43
 ((((min((v0*4) + ((((v1/125)*4)*4) + -4), (((v1/125) + v2)*16) + -5)*8)/4)*4) == (min((v0*4) + ((((v1/125)*4)*4) + -4), (((v1/125) + v2)*16) + -5)*8));1;125
 (min(max(((v0 - ((v1/63)*64)) + 334)/246, 0), ((v2*64) + 410)/246) == min(max(((v0 - ((v1/63)*64)) + 334)/246, 0), ((v2*64) + 410)/246));1;78
 (min(v0 - max(min((v1 + v2)/2, 999), 0), v3) == min(v0 - max(min((v1 + v2)/2, 999), 0), v3));1;71
 (((v0/65) + 1) != 0);0;300
 (((v0 + 10)/1008) == ((((v0 + 10)/1008) + ((((v0 + 10) % 1008) + 1007)/1008)) - 1));0;491
 (min((min((v0*4) + 3, v1)/2)*2, (v0*4) + 2) == min((min((v0*4) + 3, v1)/2)*2, (v0*4) + 2));1;63
 (((v0*16) + (((v1/2) + (v2*2)) - (min(min((v1/2) + (((min((v3*64) + 56, v4) + 26)/4)*4), min(((v5 + v1) + 7)/2, ((v1/2) + (v3*64)) + 56) + 23) - (v3*64), ((v6*8) + ((v1/2) + (v0*16))) + 8) + (v6*-8)))) == ((v0*16) + (((v1/2) + (v2*2)) - (min(min((v1/2) + (((min((v3*64) + 56, v4) + 26)/4)*4), min(((v5 + v1) + 7)/2, ((v1/2) + (v3*64)) + 56) + 23) - (v3*64), ((v6*8) + ((v1/2) + (v0*16))) + 8) + (v6*-8)))));1;759
 (min(max(min((((v0 + v1) + -1)/8)*8, 1994), -5), v2 + 45) == min(max(min((((v0 + v1) + -1)/8)*8, 1994), -5), v2 + 45));1;87
 (((((max((((v0 + v1) + 64)/65)*64, 1975) + 40)/32)*2) - ((((min((v1/65)*64, 4) + -6)/32)*2) + v2)) == ((((max((((v0 + v1) + 64)/65)*64, 1975) + 40)/32)*2) - ((((min((v1/65)*64, 4) + -6)/32)*2) + v2)));1;109
 ((max(min(((v0 + v1) + 7)/8, 249), 0) - ((v2*8) + v3)) == (max(min(((v0 + v1) + 7)/8, 249), 0) - ((v2*8) + v3)));1;82
 ((((v0*16) + v1) + (min(min((((min(v2*500, v3 + -500) + v4) % 8) + 507)/8, (v5*32) + 31) - (((((v5*2) + v0)*4) + v6)*4), 3) + (v6*4))) == (((v0*16) + v1) + (min(min((((min(v2*500, v3 + -500) + v4) % 8) + 507)/8, (v5*32) + 31) - (((((v5*2) + v0)*4) + v6)*4), 3) + (v6*4))));1;142
 (min(((v0 + v1) + 39)/8, v2 + 74) == min(((v0 + v1) + 39)/8, v2 + 74));1;37
 (min(min((2007 - (v0*8))/3, 669 - ((v0*8)/3)), ((min((max(min(((v1 + v2) + 31)/8, 249), 0) - ((v3/4)*63)) - max(min(v2/8, 250), 1), 61)*8)/3) + 5) == min(min((2007 - (v0*8))/3, 669 - ((v0*8)/3)), ((min((max(min(((v1 + v2) + 31)/8, 249), 0) - ((v3/4)*63)) - max(min(v2/8, 250), 1), 61)*8)/3) + 5));1;505
 (((((min((v3*14) + (max(min((v2 + min(v4*48, v5 + -48))/2, 999), 0) + 10), max(min(((v2 + min(v4*48, v5 + -48)) + 49)/2, 999), 0)) - min((v3*14) + min(max(min((v2 + min(v4*48, v5 + -48))/2, 999), 0) + -2, max(min((v2 + min(v4*48, v5 + -48))/2, 999), 0)), max(min(((v2 + min(v4*48, v5 + -48)) + 49)/2, 999), 0) + 4))*2)/4)*4) == ((min((v3*14) + (max(min((v2 + min(v4*48, v5 + -48))/2, 999), 0) + 10), max(min(((v2 + min(v4*48, v5 + -48)) + 49)/2, 999), 0)) - min((v3*14) + min(max(min((v2 + min(v4*48, v5 + -48))/2, 999), 0) + -2, max(min((v2 + min(v4*48, v5 + -48))/2, 999), 0)), max(min(((v2 + min(v4*48, v5 + -48)) + 49)/2, 999), 0) + 4))*2));0;2809
 (max(-428 - (max(min((((((v0 + v1) + 249)/250)*8) - ((v2*8) + v3))*4, -50), -53)*8), (max(min(v4*4, 53), 50)*8) + -428) == max(-428 - (max(min((((((v0 + v1) + 249)/250)*8) - ((v2*8) + v3))*4, -50), -53)*8), (max(min(v4*4, 53), 50)*8) + -428));1;141
 (((max(min(v0, 2), -16)*8) + -21) == ((((max(min(v0, 2), -16)*8) + -21) + (26 - (max(min(v0, 2), -16)*8))) - 1));0;110
 ((((max(min((((v0 + v1) + -1)/63)*64, 1938), -61) - max(min((v1/63)*64, 2044), 45)) + 138)/32) == (((max(min((((v0 + v1) + -1)/63)*64, 1938), -61) - max(min((v1/63)*64, 2044), 45)) + 138)/32));1;246
 (max(-769 - (v0*8), (v0*8) + 60) >= 0);0;499
 ((288 - ((max(min((v0/32)*4, 285), 36) + v1)*8)) == (2287 - ((max(min((v0/32)*4, 285), 36) + v1)*8)));0;83
 ((max(min(v0, 0), -250) + -2) == (max(min(v0, 0), -250) + -2));1;47
 (((min(v0*2, 27) + (v1 + v2)) - (v0*2)) == ((min(v0*2, 27) + (v1 + v2)) - (v0*2)));1;50
 ((v0 - (v1*36)) == (v0 - (v1*36)));1;45
 ((v0 + v1) >= ((v0 + (v1 - 1)) + 1));1;40
 (0 == ((0 + (63 - max(((v0*2) + v1)*16, 47))) - 1));0;76
 (max(min(((v0*128) + 1297)/1116, max(min(((((((v1 + v2) + 124)/125) - (v2/125))*128) + 181)/1116, ((((((v1 + v2) + 124)/125) - (v2/125))*32) + 45)/279), ((((((v1 + v2) + 124)/125) - (v2/125))*128) + 186)/1116) + 1), (v3 + 182)/1116) == max(min(((v0*128) + 1297)/1116, max(min(((((((v1 + v2) + 124)/125) - (v2/125))*128) + 181)/1116, ((((((v1 + v2) + 124)/125) - (v2/125))*32) + 45)/279), ((((((v1 + v2) + 124)/125) - (v2/125))*128) + 186)/1116) + 1), (v3 + 182)/1116));1;187
 (((min(v0, 1006) + 13)/4) == ((min(v0, 1006) + 13)/4));1;47
 ((((((v0 + v1) + 15)/16) - (v2*32)) - (v1/16)) == (((((v0 + v1) + 15)/16) - (v2*32)) - (v1/16)));1;64
 (((((((v0 + v1) + 39)/8) - (v1/8))/2) + 1) == ((((((v0 + v1) + 39)/8) - (v1/8))/2) + 1));1;63
 ((((v0*2) + 64)/63) != 0);0;445
 ((max(min(v0/2, 1006), 7) + (v1*512)) == (max(min(v0/2, 1006), 7) + (v1*512)));1;51
 (min(v0*2, (min(v1*128, 124) + ((max(min(v2/2, 999), 0) + (v3*126))*2)) + 120) == min(v0*2, (min(v1*128, 124) + ((max(min(v2/2, 999), 0) + (v3*126))*2)) + 120));1;92
 (min(max(min((v0*24) + v1, 1003)*2, 7), max(min(v2, 1996), -3) + 6) == min(max(min((v0*24) + v1, 1003)*2, 7), max(min(v2, 1996), -3) + 6));1;91
 (((v0/2) + (v1*4)) == ((v0/2) + (v1*4)));1;102
 (((((((v0 + v1) + 1)/2) - (v1/2))/501) + 1) == ((((((v0 + v1) + 1)/2) - (v1/2))/501) + 1));1;289
 (min(v0*8, ((v1*55) + ((v2/63)*8)) + 9) == min(v0*8, ((v1*55) + ((v2/63)*8)) + 9));1;77
 ((((min(((v0*8) + ((v1*28) + v2))*4, (((v1*28) + v2)*4) + 83) - (v0*32)) - (v1*112)) - (v2*4)) == (((min(((v0*8) + ((v1*28) + v2))*4, (((v1*28) + v2)*4) + 83) - (v0*32)) - (v1*112)) - (v2*4)));1;117
 ((max(min((v0/63)*64, 2044), 45) + (v1*500)) == (max(min((v0/63)*64, 2044), 45) + (v1*500)));1;58
 (min(max(min((v0*336) + v1, min(v2 + v1, 2000) + -336), -335) - max(min((v0*336) + v1, min(v2 + v1, 2335) + -336), 0), v3 + 3) == min(max(min((v0*336) + v1, min(v2 + v1, 2000) + -336), -335) - max(min((v0*336) + v1, min(v2 + v1, 2335) + -336), 0), v3 + 3));1;977
 (((((max(min(min((v1*-1000) + v2, 1000)*-2, 1), -62)*4) + (max(((min((v1*-1000) + (v2 + v3), v3 + 1000)*-8) + ((((min((v1*-1000) + v2, 1000)*8) + 1)/4004)*4004)) + (v3*8), -4002)*-1))/4)*4) == ((max(min(min((v1*-1000) + v2, 1000)*-2, 1), -62)*4) + (max(((min((v1*-1000) + (v2 + v3), v3 + 1000)*-8) + ((((min((v1*-1000) + v2, 1000)*8) + 1)/4004)*4004)) + (v3*8), -4002)*-1)));0;4594
 (((min(max(min(min(((min(((min((v2*-501) + (v3 - (v1/2)), 499) + 7)/127)*127, 380) + (v2*501)) + (v1/2)) + 119, v3), 999), 0) - max(min((v2*501) + ((v1/2) + 119), min(v3, 1125)), 126), -128)/8)*8) == min(max(min(min(((min(((min((v2*-501) + (v3 - (v1/2)), 499) + 7)/127)*127, 380) + (v2*501)) + (v1/2)) + 119, v3), 999), 0) - max(min((v2*501) + ((v1/2) + 119), min(v3, 1125)), 126), -128));0;5106
 (min(v0*4, ((max(((v1 + v2) + 7)/8, 255)/16)*16) + 35) == min(v0*4, ((max(((v1 + v2) + 7)/8, 255)/16)*16) + 35));1;82
 ((((max(min((((v0 + v1) + -1)/63)*8, 244), -5) - max(min((v1/63)*8, 285), 36)) + 166)/125) == (((max(min((((v0 + v1) + -1)/63)*8, 244), -5) - max(min((v1/63)*8, 285), 36)) + 166)/125));1;222
 ((((v0/4) + ((((min((v1*-32) + v2, 31) + 6)/19)*19) + (v1*32))) - max((v0/4) + ((v1*32) - (((v3 + v0) + -1)/4)), 6)) == (((v0/4) + ((((min((v1*-32) + v2, 31) + 6)/19)*19) + (v1*32))) - max((v0/4) + ((v1*32) - (((v3 + v0) + -1)/4)), 6)));1;134
 (max(min(63 - (v0*22), (0 + 22) - 1) + 1, min(max(0 - (v0*22), 0), 22 + 0)) <= min(max(0 - (v0*22), 0), 22 + 0));0;851
 (min(max(v0, 249) - min(v1, 0), v2) == min(max(v0, 249) - min(v1, 0), v2));1;1310
 ((v0 + -1883) >= (((v0 + -1883) + 119) - 1));0;38
 ((((max(min(((v0 + v1) + 64)/65, 27), -4) - max(min(v1/65, 34), 3)) + 9)/2) == (((max(min(((v0 + v1) + 64)/65, 27), -4) - max(min(v1/65, 34), 3)) + 9)/2));1;216
 (((min((((v0/63)*2) + v1)*4, ((((v2 + v0) + -1)/63)*8) + 8) + (v1*-4)) - ((v0/63)*8)) == ((min((((v0/63)*2) + v1)*4, ((((v2 + v0) + -1)/63)*8) + 8) + (v1*-4)) - ((v0/63)*8)));1;103
 (((((v0 % ((v1 + 15)/16))*-16)/4)*4) == ((v0 % ((v1 + 15)/16))*-16));1;63
 (min(((((v0 - v1) + 5)/4)*4) + v1, v0 + 2) == min(((((v0 - v1) + 5)/4)*4) + v1, v0 + 2));1;34
 (min((min(((v0 + v1) + 15)/16, ((v1 + 30)/16) + (v2*6))*16) + 18, v3) == min((min(((v0 + v1) + 15)/16, ((v1 + 30)/16) + (v2*6))*16) + 18, v3));1;67
 (min(v0 - max(min((v1 + v2)/8, 249), 0), v3) == min(v0 - max(min((v1 + v2)/8, 249), 0), v3));1;50
 ((v0 - ((v1/63)*8)) == (v0 - ((v1/63)*8)));1;659
