ID,Expression,HalideResult,HalideTime
3112,( > ( - 0 ( * ( + ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) 8 ) ) ( - 249 ( * ( + ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) 8 ) ) ),0,80
3120,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( - ( + ( * v0 15 ) v1 ) 3 ) 0 ) ( - ( + ( * v0 15 ) v1 ) 3 ) ) ) ( >= ( + ( + ( + ( * v0 15 ) v1 ) 14 ) 3 ) ( + ( + ( * v0 15 ) v1 ) 14 ) ) ) ( <= ( + ( + ( * v2 17 ) v3 ) v4 ) ( - ( + ( + ( * v2 17 ) v3 ) v4 ) 3 ) ) ) ( >= ( + ( + ( * v2 17 ) v3 ) v4 ) ( + ( + ( * v2 17 ) v3 ) v4 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),0,202
3124,( == ( - ( min ( * ( max v0 -1 ) 2 ) 1 ) 1 ) ( - ( + ( - ( min ( * ( max v0 -1 ) 2 ) 1 ) 1 ) ( - 3 ( min ( * ( max v0 -1 ) 2 ) 1 ) ) ) 1 ) ),0,106
3125,( < ( + ( / ( + ( + ( min ( * v0 8 ) 117 ) v1 ) v2 ) 16 ) 1 ) ( / ( + ( + ( min ( * v0 8 ) 117 ) ( + v1 1 ) ) v2 ) 16 ) ),0,118
3126,( >= ( max ( / ( + v0 23 ) 516 ) 0 ) ( - ( + ( max ( / ( + v0 23 ) 516 ) 0 ) ( max ( - ( / ( + v0 538 ) 516 ) ( max ( / ( + v0 23 ) 516 ) 0 ) ) 0 ) ) 1 ) ),0,683
3134,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( + v2 v3 ) ( max v1 0 ) ) 4 ) 1 ) ( / ( - ( min ( max ( min v1 1996 ) -3 ) ( - ( + v2 v3 ) 1 ) ) ( max v1 0 ) ) 4 ) ) ( / ( - ( max ( min v1 1996 ) -3 ) ( max v1 0 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 7 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v3 ( max v1 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v3 ( max v1 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ),0,2363
3135,( && ( && ( && ( && ( && ( && 1 ( <= ( - v4 1010 ) ( - v4 1010 ) ) ) ( >= ( - ( min ( + ( * v5 8 ) 764 ) v4 ) 759 ) ( - ( min ( + ( * v5 8 ) 764 ) v4 ) 759 ) ) ) ( <= ( - ( + ( * ( + ( * ( max ( min ( / v2 8 ) 249 ) 0 ) 2 ) 0 ) 4 ) 0 ) 2 ) ( - ( * ( max ( min ( / v2 8 ) 249 ) 0 ) 8 ) 2 ) ) ) ( >= ( - ( + ( * ( + ( * ( max ( min ( / v2 8 ) 249 ) 0 ) 2 ) ( + ( * ( min ( - v1 ( max ( min ( / v2 8 ) 249 ) 0 ) ) v3 ) 2 ) 1 ) ) 4 ) 3 ) 2 ) ( + ( min ( * v1 8 ) ( + ( + ( min ( * ( - v1 ( max ( min ( / v2 8 ) 249 ) 0 ) ) 8 ) -4 ) ( * ( min ( + ( max ( min ( / v2 8 ) 249 ) 0 ) v3 ) v1 ) 8 ) ) 4 ) ) 5 ) ) ) ( <= v6 v6 ) ) ( >= v6 v6 ) ),0,2580
3137,( != ( / ( + v0 128 ) 126 ) 0 ),0,392
3143,( >= ( - ( * v0 4 ) 1 ) ( - ( + ( - ( * v0 4 ) 1 ) 66 ) 1 ) ),0,33
3149,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( + ( max ( * -2 4 ) -5 ) v0 ) 0 ) 2 ) ( + -3 v0 ) ) ) ( >= ( + ( + ( + ( max ( * 18 4 ) -5 ) v0 ) 3 ) 2 ) ( + 2 ( + v0 75 ) ) ) ) ( <= ( + ( + ( max ( * v1 4 ) -5 ) v2 ) 2 ) ( + -3 ( + ( * v1 4 ) v2 ) ) ) ) ( >= ( + ( + ( * v1 4 ) v2 ) 5 ) ( + 2 ( + ( + ( * v1 4 ) v2 ) 3 ) ) ) ) ( <= ( + ( * 0 3 ) 0 ) 0 ) ) ( >= ( + ( * 1 3 ) 2 ) 5 ) ),0,174
3161,( == ( - ( * v0 8 ) 13 ) ( - ( + ( - ( * v0 8 ) 13 ) ( + ( * ( min ( - ( * ( - ( max ( min ( min ( / ( - ( + v1 v2 ) 1 ) 63 ) ( + ( + ( / v2 63 ) ( * v3 2 ) ) 1 ) ) 31 ) 0 ) ( max ( min ( + ( / v2 63 ) ( * v3 2 ) ) 31 ) 0 ) ) 8 ) ( * v4 14 ) ) -6 ) 8 ) 165 ) ) 1 ) ),0,2260
3180,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( + v2 v3 ) ( max ( min v1 1999 ) 0 ) ) 4 ) 1 ) ( / ( - ( min ( max ( min v1 1996 ) -3 ) ( - ( + v2 v3 ) 1 ) ) ( max ( min v1 1999 ) 0 ) ) 4 ) ) ( / ( - ( max ( min v1 1996 ) -3 ) ( max ( min v1 1999 ) 0 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 7 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v3 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v3 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ),0,2414
3182,( != ( / ( + ( * v0 8 ) 1025 ) 673 ) 0 ),0,441
3187,( == ( * ( / ( max ( min ( + ( * v0 -1004 ) v1 ) 1000 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v0 -1004 ) v1 ) 1000 ) -4 ) ),0,638
3188,( >= ( max ( min v0 0 ) -1 ) ( - ( + ( max ( min v0 0 ) -1 ) ( - 5 ( max ( min v0 0 ) -1 ) ) ) 1 ) ),0,72
3190,( == ( - ( * v0 2 ) 4 ) ( - ( + ( - ( * v0 2 ) 4 ) 6 ) 1 ) ),0,31
3195,( != ( / ( + v0 261 ) 252 ) 0 ),0,414
3202,( == ( * ( / ( * ( max ( * v0 4 ) -2 ) -1 ) 2 ) 2 ) ( * ( max ( * v0 4 ) -2 ) -1 ) ),0,778
3205,( >= ( - ( * ( max ( min v0 10 ) 7 ) 8 ) 83 ) ( - ( + ( - ( * ( max ( min v0 10 ) 7 ) 8 ) 83 ) ( - 89 ( * ( max ( min v0 10 ) 7 ) 8 ) ) ) 1 ) ),0,87
3206,( == ( * ( / ( max ( min ( + ( * v0 -42 ) ( - ( + ( / v2 16 ) v1 ) ( / v2 16 ) ) ) 42 ) 0 ) 2 ) 2 ) ( max ( min ( + ( * v0 -42 ) ( - ( + ( / v2 16 ) v1 ) ( / v2 16 ) ) ) 42 ) 0 ) ),0,669
3207,( >= ( - ( + v0 v1 ) 5 ) ( - ( + ( - ( + v0 v1 ) 5 ) 130 ) 1 ) ),0,86
3209,( >= ( max ( - -346 ( * v0 8 ) ) ( + ( * v0 8 ) 8 ) ) 0 ),0,497
3221,( == ( * ( / ( max ( min ( + ( * v2 -504 ) ( max v1 16 ) ) 500 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v2 -504 ) ( max v1 16 ) ) 500 ) -4 ) ),0,856
3224,( == ( * ( / ( * ( max ( - ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) ( + v2 1001 ) ) 2 ) 999 ) ( max ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) v2 ) 2 ) 999 ) 0 ) ) 0 ) 8 ) 252 ) 252 ) ( * ( max ( - ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) ( + v2 1001 ) ) 2 ) 999 ) ( max ( min ( / ( + ( min ( * v3 1000 ) ( - v4 1000 ) ) v2 ) 2 ) 999 ) 0 ) ) 0 ) 8 ) ),0,1775
3226,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * 0 4 ) 0 ) ( + ( min v0 4 ) v1 ) ) 4 ) ( + 0 ( - ( + ( min v0 4 ) v1 ) 4 ) ) ) ) ( >= ( - ( + ( + ( * 62 4 ) 3 ) ( + ( * ( / ( - ( max v0 4 ) 1 ) 252 ) 252 ) ( + ( min v0 4 ) v1 ) ) ) 4 ) ( + ( - ( + 4 0 ) 1 ) ( - ( + v0 v1 ) 4 ) ) ) ) ( <= ( + 0 ( + ( min ( * v2 63 ) 62 ) v3 ) ) ( + ( + ( min ( * v2 63 ) 62 ) 0 ) v3 ) ) ) ( >= ( + 31 ( + ( + ( min ( * v2 63 ) 62 ) v3 ) 32 ) ) ( + ( + ( min ( * v2 63 ) 62 ) ( - ( + 63 0 ) 1 ) ) v3 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,1305
3232,( != ( / ( + ( - ( max v0 1 ) v1 ) 35 ) 36 ) 0 ),0,564
3235,( != ( / ( + v0 15 ) 16 ) 0 ),0,389
3237,( == ( * ( / ( * ( max ( * ( max ( min ( + ( * ( % v3 ( / ( + v4 41 ) 36 ) ) 36 ) ( - ( / v2 8 ) 5 ) ) ( min ( / ( - ( + v1 v2 ) 209 ) 8 ) 249 ) ) 0 ) 8 ) 12 ) -1 ) 4 ) 4 ) ( * ( max ( * ( max ( min ( + ( * ( % v3 ( / ( + v4 41 ) 36 ) ) 36 ) ( - ( / v2 8 ) 5 ) ) ( min ( / ( - ( + v1 v2 ) 209 ) 8 ) 249 ) ) 0 ) 8 ) 12 ) -1 ) ),0,4084
3245,( >= ( max ( - -1481 ( * v0 512 ) ) ( + ( * v0 512 ) 724 ) ) 0 ),0,552
3254,( >= ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 28 ) 16 ) ( max ( / ( + ( - v0 v1 ) 13 ) 16 ) 0 ) ) 0 ) ) 1 ) ),0,973
3256,( == ( - ( * ( max ( min v0 2 ) -3 ) 32 ) 68 ) ( - ( + ( - ( * ( max ( min v0 2 ) -3 ) 32 ) 68 ) ( - 72 ( * ( max ( min v0 2 ) -3 ) 32 ) ) ) 1 ) ),0,91
3257,( == ( / ( + v0 21 ) 1012 ) ( - ( + ( / ( + v0 21 ) 1012 ) ( / ( + ( % ( + v0 21 ) 1012 ) 1011 ) 1012 ) ) 1 ) ),0,539
3260,( == ( - ( * v0 8 ) 12 ) ( - ( + ( - ( * v0 8 ) 12 ) ( + ( * ( min v1 1 ) 8 ) 19 ) ) 1 ) ),0,117
3275,( == ( * ( / ( max ( min ( + ( * v1 -8 ) ( - ( max ( min ( + v2 v3 ) 2000 ) 1 ) ( max ( min v3 1999 ) 0 ) ) ) 8 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -8 ) ( - ( max ( min ( + v2 v3 ) 2000 ) 1 ) ( max ( min v3 1999 ) 0 ) ) ) 8 ) 0 ) ),0,1375
3279,( == ( * ( / ( max ( min ( + ( * v1 -32 ) ( - ( max ( * v2 4 ) -255 ) v3 ) ) -224 ) -256 ) 4 ) 4 ) ( max ( min ( + ( * v1 -32 ) ( - ( max ( * v2 4 ) -255 ) v3 ) ) -224 ) -256 ) ),0,1027
3286,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( / ( + ( + v0 v1 ) 1314 ) 63 ) ( * v2 12 ) ) ( / ( + v0 v1 ) 63 ) ) 9 ) 16 ) 60 ) ) 1 ) ),0,164
3300,( >= ( - v0 4 ) ( + ( + ( - v0 1 ) 3 ) 1 ) ),0,40
3305,( == ( * ( / ( max ( min ( + ( * v0 -48 ) ( - ( + ( max ( min ( / v2 2 ) 999 ) 0 ) v1 ) ( max ( min ( / v2 2 ) 999 ) 0 ) ) ) 44 ) -6 ) 2 ) 2 ) ( max ( min ( + ( * v0 -48 ) ( - ( + ( max ( min ( / v2 2 ) 999 ) 0 ) v1 ) ( max ( min ( / v2 2 ) 999 ) 0 ) ) ) 44 ) -6 ) ),0,673
3307,( == ( * ( / ( max ( min ( + ( * v0 -12 ) v1 ) 12 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v0 -12 ) v1 ) 12 ) 0 ) ),0,611
3320,( >= ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 1059 ) 1028 ) ( max ( / ( + ( - v0 v1 ) 32 ) 1028 ) 0 ) ) 0 ) ) 1 ) ),0,921
3322,( >= ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 71 ) 64 ) ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ) 0 ) ) 1 ) ),0,1076
3329,( == ( * v0 4 ) ( - ( + ( * v0 4 ) ( + ( * ( min v1 31 ) 4 ) 4 ) ) 1 ) ),0,69
3340,( < ( + v0 3 ) ( - ( min ( max ( * v1 8 ) ( + ( + v0 1 ) 92 ) ) ( + ( + v0 1 ) 87 ) ) 89 ) ),0,98
3346,( <= ( min ( + ( + ( * v0 41 ) v1 ) v2 ) ( min ( + ( + ( * v0 41 ) v1 ) v2 ) v3 ) ) ( - ( max ( + ( + ( * ( - v0 1 ) 41 ) v1 ) v4 ) ( max ( + ( + ( * ( - v0 1 ) 41 ) v1 ) v4 ) v5 ) ) 1 ) ),0,1197
3351,( >= ( max ( - -952 ( * v0 32 ) ) ( + ( * v0 32 ) 199 ) ) 0 ),0,486
3355,( != ( / ( + ( * ( - ( max v0 0 ) v1 ) 8 ) 627 ) 617 ) 0 ),0,636
3360,( == ( * ( / ( min ( - ( - ( - ( * ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) 8 ) ( * v2 1024 ) ) ( * ( max ( / ( - ( min ( + ( + ( * v2 -128 ) ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ) ( * v3 -4 ) ) ( + ( + ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ( * v2 -128 ) ) ( - 63 ( * v3 4 ) ) ) ) 3 ) 63 ) 0 ) 504 ) ) ( * v3 32 ) ) 525 ) 4 ) 4 ) ( min ( - ( - ( - ( * ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) 8 ) ( * v2 1024 ) ) ( * ( max ( / ( - ( min ( + ( + ( * v2 -128 ) ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ) ( * v3 -4 ) ) ( + ( + ( min ( + ( * v2 128 ) ( + ( * v3 4 ) 131 ) ) ( * ( - ( + v4 v3 ) ( * v5 125 ) ) 4 ) ) ( * v2 -128 ) ) ( - 63 ( * v3 4 ) ) ) ) 3 ) 63 ) 0 ) 504 ) ) ( * v3 32 ) ) 525 ) ),0,3424
3362,( >= ( - -3 ( max ( * ( / ( + ( - v0 v1 ) 25 ) 4 ) 4 ) 1 ) ) ( - ( + ( - -3 ( max ( * ( / ( + ( - v0 v1 ) 25 ) 4 ) 4 ) 1 ) ) ( + ( max ( * ( / ( + ( - v0 v1 ) 25 ) 4 ) 4 ) 1 ) 6 ) ) 1 ) ),0,104
3365,( >= ( / ( + ( + v0 v1 ) v2 ) 2 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 2 ) 1 ) 1 ) ),0,123
3373,( >= ( + ( * ( + ( / ( + v0 v1 ) 4 ) v2 ) 4 ) 1000 ) ( - ( + ( + ( * ( + ( / ( + v0 v1 ) 4 ) v2 ) 4 ) 1000 ) 4 ) 1 ) ),0,94
3374,( == ( * ( / ( max ( min ( + ( * v1 -1000 ) ( + ( * v2 -1000 ) v3 ) ) 1000 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -1000 ) ( + ( * v2 -1000 ) v3 ) ) 1000 ) 0 ) ),0,959
3377,( == ( - v0 499 ) ( - ( + ( - v0 499 ) 506 ) 1 ) ),0,47
3380,( == ( - v0 5 ) ( - ( + ( - v0 5 ) ( - 11 ( max ( * ( - ( / ( + v1 v2 ) 8 ) v3 ) 8 ) 3 ) ) ) 1 ) ),0,132
3391,( >= ( - ( max ( min v0 316 ) 158 ) 318 ) ( - ( + ( - ( max ( min v0 316 ) 158 ) 318 ) ( - 322 ( max ( min v0 316 ) 158 ) ) ) 1 ) ),0,90
3392,( != ( / ( + v0 9 ) 4 ) 0 ),0,380
3404,( == 0 ( - ( + 0 ( - 32 ( * ( max ( min ( + ( * v0 2 ) v1 ) 8 ) 7 ) 4 ) ) ) 1 ) ),0,81
3407,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( max ( * v0 500 ) -11 ) ( + ( * v0 500 ) 244 ) ) v1 ) 1 ) ) ( - ( + 0 ( + ( * v0 500 ) v1 ) ) 10 ) ) ) ( >= ( + 255 ( + ( min ( + ( * ( / ( + ( min ( * v0 500 ) -11 ) 510 ) 256 ) 256 ) ( + ( max ( * v0 500 ) -11 ) v1 ) ) ( + ( + ( * v0 500 ) v1 ) 244 ) ) 1 ) ) ( + ( + 3 ( + ( + ( * v0 500 ) v1 ) 496 ) ) 1 ) ) ) ( <= v2 v2 ) ) ( >= ( + v2 124 ) ( + v2 124 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),0,406
3408,( >= ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 701 ) ( - ( + ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 701 ) 27 ) 1 ) ),0,73
3411,( >= ( / ( + ( + v0 v1 ) v2 ) 63 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 63 ) 1 ) 1 ) ),0,137
3415,( != ( / ( + ( * v0 32 ) 114 ) 49 ) 0 ),0,403
3419,( == 0 ( - ( + 0 ( - 1002 ( max ( * ( + ( * v0 16 ) v1 ) 4 ) 998 ) ) ) 1 ) ),0,77
3421,( == 0 ( - ( + 0 ( - 44 ( * ( max ( min v0 11 ) 10 ) 4 ) ) ) 1 ) ),0,85
3422,( != ( / ( + v0 78 ) 64 ) 0 ),0,362
3430,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + 0 ( - v0 5 ) ) 3 ) ( - ( + 0 v0 ) 2 ) ) ) ( >= ( + ( + 3 ( + v0 124 ) ) 3 ) ( + ( + 3 ( + v0 124 ) ) 3 ) ) ) ( <= ( - ( max ( + v1 6 ) v2 ) 3 ) ( - v1 2 ) ) ) ( >= ( + v1 3 ) ( + v1 3 ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),0,153
3433,( != ( / ( + ( * v0 8 ) 408 ) 66 ) 0 ),0,426
3437,( >= ( - ( min ( * ( max v0 5 ) 4 ) 27 ) 30 ) ( - ( + ( - ( min ( * ( max v0 5 ) 4 ) 27 ) 30 ) ( - 33 ( min ( * ( max v0 5 ) 4 ) 27 ) ) ) 1 ) ),0,90
3439,( == ( - ( + ( * ( + ( * v0 18 ) v1 ) 2 ) v2 ) 7 ) ( - ( + ( - ( + ( * ( + ( * v0 18 ) v1 ) 2 ) v2 ) 7 ) 3 ) 1 ) ),0,90
3463,( != ( / ( + v0 46 ) 32 ) 0 ),0,354
3467,( != ( + v0 2 ) 0 ),0,261
3477,( >= ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ( - ( + ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ( max ( - ( / ( + ( * ( - v0 v1 ) 8 ) 125 ) 126 ) ( max ( / ( * ( - v0 v1 ) 8 ) 126 ) 0 ) ) 0 ) ) 1 ) ),0,2210
3481,( == ( / ( + v0 10 ) 504 ) ( - ( + ( / ( + v0 10 ) 504 ) ( / ( + ( % ( + v0 10 ) 504 ) 503 ) 504 ) ) 1 ) ),0,463
3494,( == ( * ( / ( + ( max ( min ( + ( * v2 -64 ) ( - ( max ( min ( + v5 ( min ( + ( * v3 128 ) 128 ) v4 ) ) 2000 ) 1 ) ( max ( min ( + ( * v3 128 ) v5 ) 1999 ) 0 ) ) ) 32 ) 0 ) ( * ( max ( min ( + ( * v2 -2 ) ( / ( - ( - ( max ( min ( + v5 ( min ( + ( * v3 128 ) 128 ) v4 ) ) 2000 ) 1 ) ( max ( min ( + ( * v3 128 ) v5 ) 1999 ) 0 ) ) 1 ) 32 ) ) 1 ) -1 ) 32 ) ) 4 ) 4 ) ( + ( max ( min ( + ( * v2 -64 ) ( - ( max ( min ( + v5 ( min ( + ( * v3 128 ) 128 ) v4 ) ) 2000 ) 1 ) ( max ( min ( + ( * v3 128 ) v5 ) 1999 ) 0 ) ) ) 32 ) 0 ) ( * ( max ( min ( + ( * v2 -2 ) ( / ( - ( - ( max ( min ( + v5 ( min ( + ( * v3 128 ) 128 ) v4 ) ) 2000 ) 1 ) ( max ( min ( + ( * v3 128 ) v5 ) 1999 ) 0 ) ) 1 ) 32 ) ) 1 ) -1 ) 32 ) ) ),0,2678
3497,( >= ( - ( max ( min v0 10 ) 7 ) 12 ) ( - ( + ( - ( max ( min v0 10 ) 7 ) 12 ) ( - 17 ( max ( min v0 10 ) 7 ) ) ) 1 ) ),0,79
3503,( == ( - -3 ( * ( / ( - 138 ( max ( * v0 36 ) 97 ) ) 4 ) 4 ) ) ( - ( + ( - -3 ( * ( / ( - 138 ( max ( * v0 36 ) 97 ) ) 4 ) 4 ) ) ( + ( * ( / ( - 138 ( max ( * v0 36 ) 97 ) ) 4 ) 4 ) 6 ) ) 1 ) ),0,127
3504,( < ( + v0 3 ) ( min ( max ( / v1 4 ) ( + ( + v0 1 ) 3 ) ) ( + v0 1 ) ) ),0,101
3509,( == ( * ( / ( max ( min ( + ( * v0 -504 ) v1 ) 500 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v0 -504 ) v1 ) 500 ) -4 ) ),0,598
3512,( > ( - 264 ( * ( + ( * v0 4 ) v1 ) 8 ) ) ( - 2287 ( * ( + ( * v0 4 ) v1 ) 8 ) ) ),0,55
3516,( != ( / ( + ( * ( - ( max v0 0 ) v1 ) 8 ) 1244 ) 1234 ) 0 ),0,617
3518,( == ( * v0 37 ) ( - ( + ( * v0 37 ) 37 ) 1 ) ),0,27
3521,( != ( / ( + ( * v0 8 ) 511 ) 503 ) 0 ),0,443
3522,( <= ( max ( + ( min ( min ( min ( - ( / ( + v3 487 ) 4 ) ( * ( + ( * v4 124 ) v5 ) 2 ) ) ( - ( / ( + ( + v1 v2 ) 505 ) 4 ) ( * ( + ( * v4 124 ) v5 ) 2 ) ) ) ( - ( / ( + ( min ( + ( + v1 v2 ) 21 ) v3 ) 487 ) 4 ) ( * ( + ( * v4 124 ) v5 ) 2 ) ) ) ( - ( + 0 v6 ) 1 ) ) 1 ) ( min ( max ( + ( - ( / v2 4 ) ( * ( + ( * v4 124 ) v5 ) 2 ) ) 128 ) 0 ) ( + v6 0 ) ) ) ( min ( max ( + ( - ( / v2 4 ) ( * ( + ( * v4 124 ) v5 ) 2 ) ) 128 ) 0 ) ( + v6 0 ) ) ),0,2449
3524,( == ( * ( / ( + ( min ( + ( max ( min ( + ( * v2 508 ) ( * v3 4 ) ) 2007 ) 8 ) ( * ( / ( + ( - ( max ( min ( + ( * v2 508 ) ( + ( * v3 4 ) 497 ) ) ( * ( min v4 498 ) 4 ) ) -7 ) ( max ( min ( + ( * v2 508 ) ( * v3 4 ) ) 2007 ) 8 ) ) 19 ) 4 ) 4 ) ) ( + ( max ( min ( + ( * v2 508 ) ( + ( * v3 4 ) 497 ) ) ( min ( * v4 4 ) 1992 ) ) -7 ) 16 ) ) ( * ( min ( max ( min ( + ( * v2 508 ) ( * v3 4 ) ) 2007 ) 8 ) ( + ( max ( min ( + ( * v2 508 ) ( + ( * v3 4 ) 497 ) ) ( min ( * v4 4 ) 1992 ) ) -7 ) 12 ) ) -1 ) ) 4 ) 4 ) ( + ( min ( + ( max ( min ( + ( * v2 508 ) ( * v3 4 ) ) 2007 ) 8 ) ( * ( / ( + ( - ( max ( min ( + ( * v2 508 ) ( + ( * v3 4 ) 497 ) ) ( * ( min v4 498 ) 4 ) ) -7 ) ( max ( min ( + ( * v2 508 ) ( * v3 4 ) ) 2007 ) 8 ) ) 19 ) 4 ) 4 ) ) ( + ( max ( min ( + ( * v2 508 ) ( + ( * v3 4 ) 497 ) ) ( min ( * v4 4 ) 1992 ) ) -7 ) 16 ) ) ( * ( min ( max ( min ( + ( * v2 508 ) ( * v3 4 ) ) 2007 ) 8 ) ( + ( max ( min ( + ( * v2 508 ) ( + ( * v3 4 ) 497 ) ) ( min ( * v4 4 ) 1992 ) ) -7 ) 12 ) ) -1 ) ) ),0,10788
3531,( <= ( max ( + ( min 1999 ( - ( + ( + ( * v1 125 ) v2 ) 127 ) 1 ) ) 1 ) ( min ( max 0 ( + ( * v1 125 ) v2 ) ) ( + 127 ( + ( * v1 125 ) v2 ) ) ) ) ( min ( max 0 ( + ( * v1 125 ) v2 ) ) ( + 127 ( + ( * v1 125 ) v2 ) ) ) ),0,1254
3550,( && ( && ( && ( && ( && ( && 1 ( <= v0 v0 ) ) ( >= v0 v0 ) ) ( <= ( + ( + ( + ( + ( * v1 32 ) v2 ) v3 ) 0 ) 31 ) ( + v3 ( + ( * v1 32 ) v2 ) ) ) ) ( >= ( + ( + ( + ( + ( * v1 32 ) v2 ) v3 ) 3 ) 31 ) ( + v3 ( + ( + ( * v1 32 ) v2 ) 31 ) ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,141
3551,( && ( && ( && ( && ( && ( && 1 ( <= ( - v0 4 ) ( - v0 4 ) ) ) ( >= ( + ( + ( min ( * v1 16 ) 984 ) v2 ) 22 ) ( + ( + ( min ( * v1 16 ) 984 ) v2 ) 22 ) ) ) ( <= ( + ( + ( + v3 v4 ) 0 ) 3 ) ( - ( + v3 v4 ) 4 ) ) ) ( >= ( + ( + ( + v3 v4 ) 3 ) 3 ) ( + ( + v3 v4 ) 3 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),0,196
3552,( < ( + ( + ( / v0 4 ) ( * v1 250 ) ) 250 ) ( - ( + ( / v0 4 ) ( * ( + v1 1 ) 250 ) ) 1 ) ),0,79
3584,( >= ( - ( * ( + ( + ( * v0 4 ) v1 ) v2 ) 8 ) 116 ) ( - ( + ( - ( * ( + ( + ( * v0 4 ) v1 ) v2 ) 8 ) 116 ) 8 ) 1 ) ),0,72
3593,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 65 ) 124 ) 130 ) ( - ( + 0 2 ) 1 ) ) 1 ) ) 0 ),0,76
3594,( < ( + ( + ( + ( * v0 1000 ) v1 ) v2 ) 2 ) ( - ( + ( + ( * v0 1000 ) v1 ) ( + v2 1 ) ) 2 ) ),0,84
3596,( != v0 0 ),0,1742
3598,( == ( - v0 28 ) ( - ( + ( - v0 28 ) 37 ) 1 ) ),0,47
